"IdOrdenesDet","IdOrdenes","Color","T1","T2","T3","T4","T5","T6","T7","T8"
458,249,"Naranja / Blanco",181,362,362,181,0,0,0,0
459,250,"Olivo / Marino / Blanco",105,210,210,105,0,0,0,0
460,250,"Naranja / Oxford / Blanco",105,210,210,105,0,0,0,0
461,251,"Olivo / Marino / Blanco",105,210,210,105,0,0,0,0
462,251,"Naranja / Oxford / Blanco",105,210,210,105,0,0,0,0
463,252,"Marino / Olivo / Blanco",140,280,280,140,0,0,0,0
464,252,"Oxford / Naranja / Blanco",140,280,280,140,0,0,0,0
465,253,"Marino / Olivo / Blanco",65,130,130,65,0,0,0,0
466,253,"Oxford / Naranja / Blanco",65,130,130,65,0,0,0,0
467,254,"Marino / Rojo / Blanco",76,228,228,76,0,0,0,0
468,254,"Jaspe / Rojo / Marino",76,228,228,76,0,0,0,0
469,255,"Marino / Rojo / Blanco",79,237,237,79,0,0,0,0
470,255,"Jaspe / Rojo / Marino",79,237,237,79,0,0,0,0
471,256,"Rojo / Marino",39,117,117,39,0,0,0,0
472,256,"Jaspe / Marino",39,117,117,39,0,0,0,0
473,257,"Blanco / Marino",39,117,117,39,0,0,0,0
474,257,"Marino / Blanco",39,117,117,39,0,0,0,0
475,258,"Marino / Rey / Blanco",0,51,97,40,0,0,0,0
476,259,"Jaspe / Rojo",138,276,276,138,0,0,0,0
477,259,"Cobalto / Marino",138,276,276,138,0,0,0,0
478,260,"Rojo / Jaspe / Oxford",245,490,490,245,0,0,0,0
479,260,"Marino / Cobalto / Blanco",245,490,490,245,0,0,0,0
480,261,"Jaspe / Rojo",245,490,490,245,0,0,0,0
481,261,"Blanco / Cobalto",245,490,490,245,0,0,0,0
482,262,"Jaspe / Rojo",245,490,490,245,0,0,0,0
483,262,"Marino / Cobalto",245,490,490,245,0,0,0,0
484,263,"Jaspe / Rojo",160,320,320,160,0,0,0,0
485,263,"Cobalto / Marino",160,320,320,160,0,0,0,0
486,264,"Rey / Blanco / Rojo",72,144,144,72,0,0,0,0
487,264,"Jaspe / Hueso / Naranja",72,144,144,72,0,0,0,0
488,265,"Rey / Blanco",72,144,144,72,0,0,0,0
489,265,"Jaspe / Hueso",72,144,144,72,0,0,0,0
490,266,"Marino / Naranja / Blanco",72,144,144,72,0,0,0,0
491,266,"Rojo / Marino / Cielo",72,144,144,72,0,0,0,0
492,267,"Naranja / Blanco / Marino",72,144,144,72,0,0,0,0
493,267,"Marino / Rojo / Cielo",72,144,144,72,0,0,0,0
494,268,"Marino / Naranja / Blanco",72,144,144,72,0,0,0,0
495,268,"Rojo / Marino / Cielo",72,144,144,72,0,0,0,0
496,269,"Cielo / Blanco / Marino",72,144,144,72,0,0,0,0
497,269,"Rosa / Blanco / Fiusha",72,144,144,72,0,0,0,0
498,270,"Cielo / Marino",72,144,144,72,0,0,0,0
499,270,"Rosa / Fiusha",72,144,144,72,0,0,0,0
500,271,"Fiusha / Verde / Hueso",72,144,144,72,0,0,0,0
501,271,"Rosa Claro / Hueso / Chocolate",72,144,144,72,0,0,0,0
502,272,"Verde / Fiusha / Hueso",72,144,144,72,0,0,0,0
503,272,"Rosa Claro / Hueso / Chocolate",72,144,144,72,0,0,0,0
504,273,"Verde / Hueso / Fiusha",72,144,144,72,0,0,0,0
505,273,"Rosa Claro / Hueso / Chocolate",72,144,144,72,0,0,0,0
506,274,"Rojo / Jaspe",72,144,144,72,0,0,0,0
507,274,"Rey / Negro",72,144,144,72,0,0,0,0
508,275,"Jaspe / Rojo",72,144,144,72,0,0,0,0
509,275,"Negro / Rey",72,144,144,72,0,0,0,0
510,276,"Jaspe / Cobalto / Hueso",72,144,144,72,0,0,0,0
511,276,"Marino / Cobalto / Cielo",72,144,144,72,0,0,0,0
512,277,"Cobalto / Jaspe / Hueso",72,144,144,72,0,0,0,0
513,277,"Marino / Cobalto / Cielo",72,144,144,72,0,0,0,0
514,278,"Rosa / Fiusha / Hueso",72,144,144,72,0,0,0,0
515,278,"Caf‚ / Hueso / Turqueza",72,144,144,72,0,0,0,0
516,279,"Rosa / Fiusha / Hueso",72,144,144,72,0,0,0,0
517,279,"Caf‚ / Hueso / Turqueza",72,144,144,72,0,0,0,0
518,280,"Lila / Jaspe",72,144,144,72,0,0,0,0
519,280,"Rosa / Chocolate",72,144,144,72,0,0,0,0
520,281,"Jaspe / Lila",72,144,144,72,0,0,0,0
521,281,"Chocolate / Rosa",72,144,144,72,0,0,0,0
522,282,"Jaspe / Lila",72,144,144,72,0,0,0,0
523,282,"Chocolate / Rosa",72,144,144,72,0,0,0,0
524,283,"Olivo / Hueso",72,144,144,72,0,0,0,0
525,283,"Rojo / Marino",72,144,144,72,0,0,0,0
526,284,"Olivo / Marino",72,144,144,72,0,0,0,0
527,284,"Marino / Rojo",72,144,144,72,0,0,0,0
528,285,"Olivo / Marino",72,144,144,72,0,0,0,0
529,285,"Marino / Rojo",72,144,144,72,0,0,0,0
530,286,"Cielo / Hueso",72,144,144,72,0,0,0,0
531,286,"Rosa / Verde",72,144,144,72,0,0,0,0
532,287,"Cielo / Hueso",72,144,144,72,0,0,0,0
533,287,"Rosa / Verde",72,144,144,72,0,0,0,0
534,288,"Cielo / Hueso",72,144,144,72,0,0,0,0
535,288,"Rosa / Verde",72,144,144,72,0,0,0,0
536,289,"Chocolate / Arena",53,159,159,53,0,0,0,0
537,289,"Marino / Acero",53,159,159,53,0,0,0,0
538,290,"Chocolate / Arena",53,159,159,53,0,0,0,0
539,290,"Marino / Acero",53,159,159,53,0,0,0,0
540,291,"Arena / Chocolate",53,159,159,53,0,0,0,0
541,291,"Acero / Marino",53,159,159,53,0,0,0,0
542,292,"Oxford / Naranja",53,159,159,53,0,0,0,0
543,292,"Marino / Rey",53,159,159,53,0,0,0,0
544,293,"Naranja / Oxford",53,159,159,53,0,0,0,0
545,293,"Rey / Marino",53,159,159,53,0,0,0,0
546,294,"Oxford / Naranja",53,159,159,53,0,0,0,0
547,294,"Marino / Rey",53,159,159,53,0,0,0,0
548,295,"Marino / Blanco / Cobalto",365,730,730,365,0,0,0,0
549,296,"Marino",182,364,364,182,0,0,0,0
550,297,"Oxford / Hueso / Naranja",344,688,688,344,0,0,0,0
551,298,"Oxford / Hueso / Naranja",182,364,364,182,0,0,0,0
552,299,"Oxford / Hueso / Naranja",82,164,164,82,0,0,0,0
553,300,"Rojo / Cobalto",80,160,160,80,0,0,0,0
554,301,"Rojo",40,80,80,40,0,0,0,0
555,302,"Naranja / Jaspe / Oxford",344,688,688,344,0,0,0,0
556,303,"Oxford / Jaspe / Naranja",182,364,364,182,0,0,0,0
557,304,"Rojo / Marino / Blanco",365,730,730,365,0,0,0,0
558,305,"Marino / Blanco",182,364,364,182,0,0,0,0
559,306,"Naranja / Jaspe",80,160,160,80,0,0,0,0
560,307,"Jaspe / Naranja",40,80,80,40,0,0,0,0
561,308,"Rojo / Hueso",365,730,730,365,0,0,0,0
562,309,"Negro / Rojo",184,368,368,184,0,0,0,0
563,310,"Negro / Rojo / Hueso",244,488,488,244,0,0,0,0
564,311,"Naranja / Jaspe",184,368,368,184,0,0,0,0
565,312,"Jaspe / Naranja",102,204,204,102,0,0,0,0
566,313,"Marino / Cobalto",344,688,688,344,0,0,0,0
567,314,"Cobalto",182,364,364,182,0,0,0,0
568,315,"Rey / Blanco / Verde",146,438,438,146,0,0,0,0
569,315,"Marino / Rojo / Blanco",146,438,438,146,0,0,0,0
570,317,"Blanco / Marino",189,567,567,189,0,0,0,0
571,317,"Marino / Rojo",189,567,567,189,0,0,0,0
572,318,"Blanco / Rey / Verde",146,438,438,146,0,0,0,0
573,318,"Rojo / Marino / Blanco",146,438,438,146,0,0,0,0
574,319,"Rey / Blanco / Verde",43,129,129,43,0,0,0,0
575,319,"Marino / Rojo / Blanco",43,129,129,43,0,0,0,0
576,320,"Negro / Blanco",98,294,294,98,0,0,0,0
577,321,"Negro / Blanco",210,630,630,210,0,0,0,0
578,322,"Negro / Blanco",180,540,540,180,0,0,0,0
579,322,"Blanco / Negro",180,540,540,180,0,0,0,0
580,323,"Blanco / Marino / Rojo",80,160,160,80,0,0,0,0
581,324,"Blanco / Marino / Rojo",220,440,440,220,0,0,0,0
582,324,"Marino / Blanco / Rojo",220,440,440,220,0,0,0,0
583,325,"Blanco / Marino / Rojo",220,440,440,220,0,0,0,0
584,325,"Marino / Blanco / Rojo",220,440,440,220,0,0,0,0
585,326,"Marino / Blanco / Rojo",80,160,160,80,0,0,0,0
586,327,"Marino / Blanco / Rojo",220,440,440,220,0,0,0,0
587,327,"Rojo / Blanco / Marino",220,440,440,220,0,0,0,0
588,328,"Olivo / Peltre / Arena",400,800,800,400,0,0,0,0
589,329,"Chicle / Caf‚",200,600,600,200,0,0,0,0
590,329,"Cielo / Negro",200,600,600,200,0,0,0,0
591,329,"Blanco / Militar",200,600,600,200,0,0,0,0
592,328,"Marino / Plumbago / Gris",400,800,800,400,0,0,0,0
599,336,"Azul Pizarra",150,450,450,150,0,0,0,0
600,336,"Jaspe",300,900,900,300,0,0,0,0
601,336,"Negro",450,1350,1350,450,0,0,0,0
602,337,"Azul Pizarra",275,825,825,275,0,0,0,0
603,337,"Jaspe",600,1800,1800,600,0,0,0,0
604,337,"Negro",900,2700,2700,900,0,0,0,0
605,338,"Marino / Naranja",189,378,378,189,0,0,0,0
606,338,"Naranja / Marino",189,378,378,189,0,0,0,0
607,339,"Gris / Negro / Blanco",200,400,400,200,0,0,0,0
608,340,"Negro / Gris",400,800,800,400,0,0,0,0
609,341,"Marino / Gris",100,300,300,100,0,0,0,0
610,341,"Verde / Blanco",100,300,300,100,0,0,0,0
611,342,"Marino / Jaspe",150,450,450,150,0,0,0,0
612,342,"Blanco / Verde",150,450,450,150,0,0,0,0
613,343,"Marino / Gris",200,600,600,200,0,0,0,0
614,343,"Verde / Blanco",200,600,600,200,0,0,0,0
615,344,"Marino / Gris",50,150,150,50,0,0,0,0
616,344,"Verde / Marino",50,150,150,50,0,0,0,0
617,345,"Blanco / Marino",30,60,60,30,0,0,0,0
618,345,"Blanco / Jaspe",30,60,60,30,0,0,0,0
619,345,"Blanco / Oxford",30,60,60,30,0,0,0,0
620,346,"Marino",30,60,60,30,0,0,0,0
621,346,"Jaspe",30,60,60,30,0,0,0,0
622,346,"Oxford",30,60,60,30,0,0,0,0
623,347,"Marino",30,60,60,30,0,0,0,0
624,347,"Jaspe",30,60,60,30,0,0,0,0
625,347,"Oxford",30,60,60,30,0,0,0,0
626,348,"Marino",30,60,60,30,0,0,0,0
627,348,"Jaspe",30,60,60,30,0,0,0,0
628,348,"Oxford",30,60,60,30,0,0,0,0
629,349,"Marino",30,60,60,30,0,0,0,0
630,349,"Jaspe",30,60,60,30,0,0,0,0
631,349,"Oxford",30,60,60,30,0,0,0,0
632,350,"Blanco / Rosa",30,60,60,30,0,0,0,0
633,350,"Blanco / Jaspe",30,60,60,30,0,0,0,0
634,350,"Blanco / Cielo",30,60,60,30,0,0,0,0
635,350,"Blanco / Mno",30,60,60,30,0,0,0,0
636,351,"Rosa",30,60,60,30,0,0,0,0
637,351,"Jaspe",30,60,60,30,0,0,0,0
638,351,"Cielo",30,60,60,30,0,0,0,0
639,351,"Marino",30,60,60,30,0,0,0,0
640,352,"Rosa",30,60,60,30,0,0,0,0
641,352,"Cielo",30,60,60,30,0,0,0,0
642,352,"Jaspe",30,60,60,30,0,0,0,0
643,352,"Marino",30,60,60,30,0,0,0,0
644,353,"Rosa",30,60,60,30,0,0,0,0
645,353,"Jaspe",30,60,60,30,0,0,0,0
646,353,"Marino",30,60,60,30,0,0,0,0
647,353,"Cielo",30,60,60,30,0,0,0,0
648,354,"Rosa",30,60,60,30,0,0,0,0
649,354,"Jaspe",30,60,60,30,0,0,0,0
650,354,"Cielo",30,60,60,30,0,0,0,0
651,354,"Marino",30,60,60,30,0,0,0,0
660,363,"Azul Pizarra",275,825,825,275,0,0,0,0
661,363,"Jaspe",275,825,825,275,0,0,0,0
662,364,"Azul Pizarra",550,1650,1650,550,0,0,0,0
663,364,"Jaspe",550,1650,1650,550,0,0,0,0
664,365,"Jaspe / Verde",200,400,400,200,0,0,0,0
665,366,"Jaspe / Verde",300,600,600,300,0,0,0,0
666,366,"Verde / Jaspe",300,600,600,300,0,0,0,0
667,367,"Jaspe / Verde",200,400,400,200,0,0,0,0
668,367,"Verde / Jaspe",200,400,400,200,0,0,0,0
669,368,"Jaspe / Verde",133,266,266,133,0,0,0,0
670,369,"Azul Pizarra",94,282,282,94,0,0,0,0
671,369,"Jaspe",94,282,282,94,0,0,0,0
672,370,"Azul Pizarra",188,564,564,188,0,0,0,0
673,370,"Jaspe",188,564,564,188,0,0,0,0
674,371,"Marino",244,488,488,243,0,0,0,0
675,371,"Jaspe",244,488,488,243,0,0,0,0
676,372,"Marino / Jaspe",200,400,400,200,0,0,0,0
677,372,"Jaspe / Marino",200,400,400,200,0,0,0,0
678,373,"Blanco / Marino",100,200,200,100,0,0,0,0
679,373,"Blanco / Jaspe",100,200,200,100,0,0,0,0
680,374,"Marino / Jaspe",67,134,134,67,0,0,0,0
681,374,"Jaspe / Marino",67,134,134,67,0,0,0,0
682,375,"Marino / Rey / Blanco",200,400,400,200,0,0,0,0
683,375,"Oxford / Gris Medio / Rojo",200,400,400,200,0,0,0,0
684,376,"Jaspe / Oxford / Rojo",400,800,800,400,0,0,0,0
685,376,"Marino / Rey / Blanco",400,800,800,400,0,0,0,0
686,377,"Marino / Rey / Blanco",300,600,600,300,0,0,0,0
687,377,"Oxford / Gris Medio / Rojo",300,600,600,300,0,0,0,0
688,378,"Marino / Rey / Blanco",133,266,266,133,0,0,0,0
689,379,"Negro / Rojo",400,800,800,400,0,0,0,0
690,380,"Blanco / Rojo",800,1600,1600,800,0,0,0,0
691,381,"Negro",600,1200,1200,600,0,0,0,0
692,382,"Negro",133,266,266,133,0,0,0,0
693,383,"Acuario",474,1422,1422,474,0,0,0,0
694,384,"Marino / Acuario",120,360,360,120,0,0,0,0
695,385,"Marino / Acuario",285,855,855,285,0,0,0,0
696,386,"Marino / Acuario",238,714,714,238,0,0,0,0
697,387,"Blanco / Verde",298,894,894,298,0,0,0,0
698,388,"Marino / Amarillo",298,894,894,298,0,0,0,0
699,389,"Blanco / Marino",474,1422,1422,474,0,0,0,0
700,390,"Blanco / Marino",120,360,360,120,0,0,0,0
701,391,"Jaspe / Marino / Acero",238,714,714,238,0,0,0,0
702,392,"Jaspe / Marino / Acero",238,714,714,238,0,0,0,0
703,393,"Blanco / Verde",474,1422,1422,474,0,0,0,0
704,394,"Oxford / Acero",84,168,168,84,0,0,0,0
705,394,"Marino / Rojo",84,168,168,84,0,0,0,0
706,395,"Acero / Oxford",84,168,168,84,0,0,0,0
707,395,"Marino / Rojo",84,168,168,84,0,0,0,0
708,396,"Acero",84,168,168,84,0,0,0,0
709,396,"Rojo",84,168,168,84,0,0,0,0
710,397,"Naranja / Oxford",84,168,168,84,0,0,0,0
711,397,"Blanco / Marino",84,168,168,84,0,0,0,0
712,398,"Blanco / Acero / Amarillo",84,168,168,84,0,0,0,0
713,398,"Marino / Verde / Blanco",84,168,168,84,0,0,0,0
714,399,"Blanco / Amarillo / Acero",84,168,168,84,0,0,0,0
715,399,"Verde / Blanco / Marino",84,168,168,84,0,0,0,0
716,400,"Acero / Blanco / Amarillo",84,168,168,84,0,0,0,0
717,400,"Marino / Blanco / Verde",84,168,168,84,0,0,0,0
718,401,"Acero / Amarillo",84,168,168,84,0,0,0,0
719,401,"Marino / Blanco",84,168,168,84,0,0,0,0
720,402,"Cielo / Militar",84,168,168,84,0,0,0,0
721,402,"Naranja / Jaspe",84,168,168,84,0,0,0,0
722,403,"Olivo / Militar",84,168,168,84,0,0,0,0
723,403,"Jaspe / Marino",84,168,168,84,0,0,0,0
724,404,"Militar",84,168,168,84,0,0,0,0
725,404,"Jaspe",84,168,168,84,0,0,0,0
726,405,"Militar",84,168,168,84,0,0,0,0
727,405,"Jaspe",84,168,168,84,0,0,0,0
728,406,"Cielo / Militar",84,168,168,84,0,0,0,0
729,406,"Naranja / Marino",84,168,168,84,0,0,0,0
730,407,"Cielo / Chocolate",84,168,168,84,0,0,0,0
731,407,"Verde / Negro",84,168,168,84,0,0,0,0
732,408,"Chocolate",84,168,168,84,0,0,0,0
733,408,"Negro",84,168,168,84,0,0,0,0
734,409,"Chocalote",84,168,168,84,0,0,0,0
735,409,"Negro",84,168,168,84,0,0,0,0
736,410,"Chocolate / Cielo",84,168,168,84,0,0,0,0
737,410,"Verde / Negro",84,168,168,84,0,0,0,0
738,411,"Cielo / Marino",84,168,168,84,0,0,0,0
739,411,"Jaspe / Rojo",84,168,168,84,0,0,0,0
740,412,"Marino / Cielo / Naranja",84,168,168,84,0,0,0,0
741,412,"Jape / Rojo / Marino",84,168,168,84,0,0,0,0
742,413,"Naranja / Cielo / Marino",84,168,168,84,0,0,0,0
743,413,"Marino / Jaspe / Rojo",84,168,168,84,0,0,0,0
744,414,"Cielo / Naranja",84,168,168,84,0,0,0,0
745,414,"Jaspe / Marino",84,168,168,84,0,0,0,0
746,415,"Apio",450,1350,1350,450,0,0,0,0
747,416,"Oxford",400,1200,1200,400,0,0,0,0
748,417,"Oxford / Hueso",450,1350,1350,450,0,0,0,0
749,418,"Apio",450,1350,1350,450,0,0,0,0
752,421,"Blanco / Marino",30,60,60,30,0,0,0,0
753,421,"Blanco / Jaspe",30,60,60,30,0,0,0,0
754,421,"Blanco / Oxford",30,60,60,30,0,0,0,0
755,422,"Marino",30,60,60,30,0,0,0,0
756,422,"Jaspe",30,60,60,30,0,0,0,0
757,422,"Oxford",30,60,60,30,0,0,0,0
758,423,"Marino",30,60,60,30,0,0,0,0
759,423,"Jaspe",30,60,60,30,0,0,0,0
760,423,"Oxford",30,60,60,30,0,0,0,0
761,424,"Marino",35,70,70,35,0,0,0,0
762,424,"Jaspe",35,70,70,35,0,0,0,0
763,424,"Oxford",35,70,70,35,0,0,0,0
764,425,"Marino",35,70,70,35,0,0,0,0
765,425,"Jaspe",35,70,70,35,0,0,0,0
766,425,"Oxford",35,70,70,35,0,0,0,0
767,426,"Blanco / Rosa",27,54,54,27,0,0,0,0
768,426,"Blanco / Jaspe",27,54,54,27,0,0,0,0
769,426,"Blanco / Cielo",27,54,54,27,0,0,0,0
770,426,"Blanco / Mno",27,54,54,27,0,0,0,0
771,427,"Rosa",27,54,54,27,0,0,0,0
772,427,"Jaspe",27,54,54,27,0,0,0,0
773,427,"Cielo",27,54,54,27,0,0,0,0
774,427,"Marino",27,54,54,27,0,0,0,0
775,428,"Rosa",35,70,70,35,0,0,0,0
776,428,"Jaspe",35,70,70,35,0,0,0,0
777,428,"Cielo",35,70,70,35,0,0,0,0
778,428,"Marino",35,70,70,35,0,0,0,0
779,429,"Rosa",30,60,60,30,0,0,0,0
780,429,"Jaspe",30,60,60,30,0,0,0,0
781,429,"Cielo",30,60,60,30,0,0,0,0
782,429,"Marino",30,60,60,30,0,0,0,0
783,431,"Rojo",298,894,894,298,0,0,0,0
784,430,"Botella / Marino",298,894,894,298,0,0,0,0
785,432,"Gris / Negro / Rojo",30,60,60,30,0,0,0,0
786,433,"Gris / Rojo / Negro",30,60,60,30,0,0,0,0
787,434,"Gris / Rojo / Negro",30,60,60,30,0,0,0,0
788,435,"Gris / Negro / Blanco",30,60,60,30,0,0,0,0
789,436,"Gris / Negro / Rojo",30,60,60,30,0,0,0,0
790,437,"Negro / Blanco / Naranja",30,60,60,30,0,0,0,0
791,438,"Rojo / Blanco",30,60,60,30,0,0,0,0
792,439,"Rojo / Blanco / Naranja",30,60,60,30,0,0,0,0
793,440,"Negro / Blanco / Naranja",30,60,60,30,0,0,0,0
794,441,"Negro / Blanco / Naranja",30,60,60,30,0,0,0,0
795,442,"Perla / Marino",100,300,300,100,0,0,0,0
796,443,"Perla / Marino",450,1350,1350,450,0,0,0,0
797,444,"Cielo / Marino",400,1200,1200,400,0,0,0,0
798,445,"Marino / Perla",400,1200,1200,400,0,0,0,0
799,446,"Perla / Marino",225,675,675,225,0,0,0,0
800,447,"Rosa",376,376,376,376,0,0,0,0
801,448,"Amarillo",181,181,181,181,0,0,0,0
802,449,"Amarillo",662,662,662,662,0,0,0,0
803,450,"Rosa / Blanco",380,380,380,380,0,0,0,0
804,451,"Militar / Marino",234,468,468,234,0,0,0,0
805,452,"Marino / Militar",342,684,684,342,0,0,0,0
806,453,"Militar / Marino",184,368,368,184,0,0,0,0
807,454,"Militar / Marino",234,468,468,234,0,0,0,0
808,455,"Marino / Militar",184,368,368,184,0,0,0,0
809,456,"Blanco / Verde",250,500,500,250,0,0,0,0
810,457,"Rey / Blanco / Verde",342,684,684,342,0,0,0,0
811,458,"Rey / Blanco / Verde",134,268,268,134,0,0,0,0
812,460,"Blanco / Verde",250,500,500,250,0,0,0,0
813,461,"Blanco / Rojo",27,59,112,240,0,0,0,0
814,462,"Blanco / Rojo",367,363,174,102,48,0,0,0
815,463,"Turqueza / Negro",237,711,711,237,0,0,0,0
816,464,"Negro",237,711,711,237,0,0,0,0
817,465,"Marino / Cielo / Militar",251,502,502,251,0,0,0,0
818,466,"Marino / Militar",251,502,502,251,0,0,0,0
819,467,"Militar / Cielo",251,502,502,251,0,0,0,0
820,468,"Marino / Militar",251,502,502,251,0,0,0,0
821,469,"Militar / Cielo",251,502,502,251,0,0,0,0
822,470,"Jaspe / Negro / Blanco",129,387,387,129,0,0,0,0
823,471,"Jaspe / Nego",386,1158,1158,386,0,0,0,0
824,472,"Blanco / Negro",129,387,387,129,0,0,0,0
825,473,"Negro / Jaspe",257,771,771,257,0,0,0,0
826,474,"Jaspe / Negro",129,387,387,129,0,0,0,0
839,487,"Marino / Blanco / Rojo",161,322,322,161,0,0,0,0
840,487,"Negro / Naranja / Blanco",161,322,322,161,0,0,0,0
841,488,"Marino / Blanco",126,378,378,126,0,0,0,0
842,488,"Negro / Blanco",126,378,378,126,0,0,0,0
843,488,"Naranja / Blanco",126,378,378,126,0,0,0,0
844,488,"Rojo / Blanco",126,378,378,126,0,0,0,0
845,489,"Marino / Blanco",126,378,378,126,0,0,0,0
846,489,"Negro / Blanco",126,378,378,126,0,0,0,0
847,489,"Naranja / Blanco",126,378,378,126,0,0,0,0
848,489,"Rojo / Blanco",126,378,378,126,0,0,0,0
849,490,"Marino / Blanco / Rojo",126,378,378,126,0,0,0,0
850,490,"Negro / Naranja / Blanco",126,378,378,126,0,0,0,0
851,491,"Marino",106,212,212,106,0,0,0,0
852,491,"Negro",106,212,212,106,0,0,0,0
853,491,"Oxford",106,212,212,106,0,0,0,0
854,491,"Perla",106,212,212,106,0,0,0,0
855,492,"Marino",126,378,378,126,0,0,0,0
856,492,"Negro",126,378,378,126,0,0,0,0
857,492,"Oxford",126,378,378,126,0,0,0,0
858,492,"Perla",126,378,378,126,0,0,0,0
859,493,"Marino / Blanco",126,378,378,126,0,0,0,0
860,493,"Negro / Blanco",126,378,378,126,0,0,0,0
861,493,"Oxford / Negro",126,378,378,126,0,0,0,0
862,493,"Perla / Negro",126,378,378,126,0,0,0,0
863,494,"Marino / Blanco",126,378,378,126,0,0,0,0
864,494,"Negro / Blanco",126,378,378,126,0,0,0,0
865,494,"Oxford / Negro",126,378,378,126,0,0,0,0
866,494,"Perla / Negro",126,378,378,126,0,0,0,0
867,495,"Jaspe",365,730,730,365,0,0,0,0
868,495,"Marino",250,500,500,250,0,0,0,0
869,495,"Blanco",2050,4100,4100,2050,0,0,0,0
870,496,"Blanco / Rojo",106,61,174,64,27,22,0,0
871,498,"Marino / Cielo",80,160,160,80,0,0,0,0
872,498,"Oxford / Naranja",80,160,160,80,0,0,0,0
873,499,"Marino / Cielo",80,160,160,80,0,0,0,0
874,499,"Oxford / Naranja",80,160,160,80,0,0,0,0
875,500,"Marino / Cielo",80,160,160,80,0,0,0,0
876,500,"Oxford / Naranja",80,160,160,80,0,0,0,0
878,501,"Marino / Cielo",80,160,160,80,0,0,0,0
879,501,"Oxford / Naranja",80,160,160,80,0,0,0,0
880,502,"Marino / Cielo",80,160,160,80,0,0,0,0
881,502,"Oxford / Naranja",80,160,160,80,0,0,0,0
882,503,"Marino / Blanco / Acero",127,254,254,127,0,0,0,0
883,504,"Negro / Blanco / Rojo",87,174,174,87,0,0,0,0
884,505,"Negro / Rojo / Blanco",81,162,162,81,0,0,0,0
885,506,"Blanco",52,104,104,52,0,0,0,0
886,507,"Jaspe",1130,2260,2260,1130,0,0,0,0
887,507,"Marino",1100,2200,2200,1100,0,0,0,0
889,508,"Negro / Blanco / Cielo",211,422,422,211,0,0,0,0
890,508,"Marino / Blanco / Limon",211,422,422,211,0,0,0,0
891,508,"Naranja / Blanco / Negro",211,422,422,211,0,0,0,0
892,509,"Cielo / Blanco / Negro",106,318,318,106,0,0,0,0
893,509,"Marino /Blanco / Limon",106,318,318,106,0,0,0,0
894,509,"Naranja / Blanco / Negro",106,318,318,106,0,0,0,0
895,510,"Blanco / Cielo / Negro",106,318,318,106,0,0,0,0
896,510,"Blanco / Marino / Limon",106,318,318,106,0,0,0,0
897,510,"Blanco / Naranja / Negro",106,318,318,106,0,0,0,0
898,512,"Cielo / Blanco / Negro",106,318,318,106,0,0,0,0
899,512,"Marino /Blanco / Limon",106,318,318,106,0,0,0,0
900,512,"Naranja / Blanco / Negro",106,318,318,106,0,0,0,0
901,511,"Gris",80,160,160,80,0,0,0,0
902,511,"Rojo",80,160,160,80,0,0,0,0
903,513,"Gris",80,160,160,80,0,0,0,0
904,513,"Rojo",80,160,160,80,0,0,0,0
905,514,"Gris / Negro",80,160,160,80,0,0,0,0
906,514,"Rojo / Marino",80,160,160,80,0,0,0,0
907,515,"Gris / Oxford",80,160,160,80,0,0,0,0
908,515,"Rojo / Marino",80,160,160,80,0,0,0,0
909,516,"Negro",80,160,160,80,0,0,0,0
910,516,"Rojo",80,160,160,80,0,0,0,0
911,517,"Olivo / Marino",80,160,160,80,0,0,0,0
912,517,"Acero / Hueso",80,160,160,80,0,0,0,0
913,518,"Marino / Olivo",80,160,160,80,0,0,0,0
914,518,"Acero / Hueso",80,160,160,80,0,0,0,0
915,519,"Marino",80,160,160,80,0,0,0,0
916,519,"Acero",80,160,160,80,0,0,0,0
917,520,"Olivo",80,160,160,80,0,0,0,0
918,520,"Acero",80,160,160,80,0,0,0,0
919,521,"Marino / Olivo",80,160,160,80,0,0,0,0
920,521,"Acero / Hueso",80,160,160,80,0,0,0,0
921,522,"Oxford / Perla / Vino",80,160,160,80,0,0,0,0
922,522,"Rey / Blanco / Naranja",80,160,160,80,0,0,0,0
923,523,"Oxford / Perla / Vino",80,160,160,80,0,0,0,0
924,523,"Rey / Blanco / Naranja",80,160,160,80,0,0,0,0
925,524,"Oxford / Vino",80,160,160,80,0,0,0,0
926,524,"Rey / Naranja",80,160,160,80,0,0,0,0
927,525,"Oxford / Perla / Vino",80,160,160,80,0,0,0,0
928,525,"Rey / Blanco / Naranja",80,160,160,80,0,0,0,0
929,526,"Oxford / Perla / Vino",80,160,160,80,0,0,0,0
930,526,"Rey / Blanco / Naranja",80,160,160,80,0,0,0,0
931,527,"Marino / Blanco",90,180,180,90,0,0,0,0
932,528,"Blanco / Marino",150,300,300,150,0,0,0,0
933,529,"Blanco / Marino",276,552,552,276,0,0,0,0
934,530,"Marino / Blanco",402,804,804,402,0,0,0,0
935,531,"Marino / Blanco",320,960,960,320,0,0,0,0
936,532,"Marino / Blanco",456,1368,1368,456,0,0,0,0
939,533,"Blanco / Marino",456,1368,1368,456,0,0,0,0
940,534,"Blanco / Marino",320,960,960,320,0,0,0,0
941,535,"Jaspe",1230,2460,2460,1230,0,0,0,0
942,535,"Marino",1080,2160,2160,1080,0,0,0,0
