"IdSalidasDet","IdSalidas","IdTelasColAlm","TelaSal1","TelaSal2"
20858,14541,211047,0.00,0.00
20859,14542,192449,1.15,0.00
20860,14542,211048,0.00,0.00
20861,14543,208590,1.05,0.00
20862,14544,4028,0.00,0.00
20864,14546,208307,0.00,0.00
20865,14546,208251,0.00,0.00
20866,14546,208195,0.00,0.00
20867,14547,203477,1.35,0.00
20868,14547,211049,0.00,0.00
20869,14548,192056,1.05,0.00
20870,14548,211050,0.00,0.00
20871,14549,135806,1.80,0.00
20872,14549,211051,0.00,0.00
20873,14550,135910,1.90,0.30
20874,14550,211052,0.00,0.00
20875,14551,140719,2.10,0.00
20876,14551,211053,0.00,0.00
20877,14552,210361,0.40,0.00
20878,14553,147303,0.00,0.00
20879,14553,150797,1.00,0.35
20880,14553,211054,0.00,0.00
20881,14554,210814,1.45,0.00
20882,14555,210137,1.45,0.55
20883,14556,210870,0.00,1.15
20884,14556,211055,0.00,0.00
20885,14557,140719,1.15,0.00
20886,14558,210137,1.15,1.10
20887,14558,211056,0.00,0.00
20888,14559,199151,0.75,0.00
20889,14560,189751,0.00,0.95
20890,14560,211057,0.00,0.00
20891,14561,188902,3.70,0.50
20892,14561,211058,0.00,0.00
20893,14562,160567,0.00,0.00
20894,14563,142870,0.75,0.50
20895,14564,157571,1.35,0.00
20896,14564,211059,0.00,0.00
20897,14565,209908,0.85,0.00
20898,14565,210020,0.70,0.00
20899,14565,211060,0.00,0.00
20900,14566,209675,1.70,0.65
20901,14566,209787,1.75,0.75
20902,14566,209731,1.30,0.55
20903,14567,199656,1.05,0.25
20904,14567,211061,0.00,0.00
20905,14568,158044,1.05,0.00
20906,14568,211062,0.00,0.00
20907,14569,196287,1.65,0.00
20908,14569,211063,0.00,0.00
20909,14570,153087,1.05,0.00
20910,14570,153139,0.00,0.30
20911,14570,211064,0.00,0.00
20912,14571,161715,0.90,0.00
20913,14572,207888,44.40,0.00
20914,14573,207832,144.78,0.00
20915,14574,211065,0.00,0.00
20916,14576,130385,0.95,0.00
20917,14576,211066,0.00,0.00
20918,14577,148922,1.20,0.35
20919,14577,211067,0.00,0.00
20920,14578,156055,1.50,0.00
20921,14578,154338,1.65,0.00
20922,14578,211068,0.00,0.00
20923,14579,208590,1.40,0.00
20924,14579,211069,0.00,0.00
20925,14580,135910,1.60,0.50
20926,14580,211070,0.00,0.00
20927,14581,135806,0.00,0.45
20928,14581,211071,0.00,0.00
20929,14582,210361,0.55,0.00
20930,14584,209908,105.75,5.10
20931,14585,209787,160.20,6.45
20932,14586,210985,0.35,0.00
20933,14587,210193,0.00,79.25
20934,14587,209276,487.60,0.00
20935,14587,209332,33.85,0.00
20936,14588,209332,0.00,0.00
20937,14589,196399,0.00,4.95
20938,14590,123290,14.10,0.00
20939,14591,210985,80.25,2.80
20940,14592,210985,80.75,2.80
20941,14593,208590,93.90,43.02
20942,14594,208646,17.00,0.00
20943,14595,127096,0.00,8.10
20944,14596,154962,0.00,25.00
20945,14597,125321,0.00,7.60
20946,14598,90694,0.00,3.40
20947,14599,150485,3.50,0.00
20948,14600,153763,0.00,50.40
20949,14601,151006,0.00,28.40
20950,14601,150954,10.43,0.00
20951,14602,209731,125.15,4.55
20952,14603,211744,0.00,0.00
20953,14604,209731,137.75,4.80
20954,14605,211577,170.60,0.00
20955,14605,154962,0.00,4.50
20956,14606,206212,0.65,0.00
20957,14607,209908,1.80,0.00
20958,14609,209787,2.60,0.00
20959,14610,209908,24.35,0.00
20960,14610,210020,9.55,0.00
20961,14610,211745,0.00,0.00
20962,14611,210533,583.50,24.65
20963,14611,210589,426.50,26.70
20964,14612,210645,93.74,0.00
20965,14613,210645,170.66,0.00
20966,14614,173379,1.15,0.00
20967,14614,211802,0.00,0.00
20968,14615,201171,0.00,0.50
20969,14615,211803,0.00,0.00
20970,14616,140719,1.35,0.00
20971,14616,211804,0.00,0.00
20972,14618,150485,1.75,0.30
20973,14618,211805,0.00,0.00
20974,14619,207596,2.80,0.00
20975,14619,211806,0.00,0.00
20976,14620,210020,0.60,0.00
20978,14621,210020,0.60,0.00
20979,14622,209675,0.60,0.00
20980,14622,211808,0.00,0.00
20981,14623,210645,0.00,5.30
20982,14624,210645,0.00,6.95
20983,14625,210928,127.15,8.20
20984,14626,210928,124.30,8.20
20986,14628,212090,137.90,0.00
20987,14629,149963,182.61,0.00
20988,14629,150015,0.00,32.27
20989,14630,171888,0.70,0.00
20990,14630,212145,0.00,0.00
20991,14631,180813,0.75,0.00
20992,14631,212146,0.00,0.00
20993,14632,180140,1.15,0.20
20994,14632,212147,0.00,0.00
20995,14633,185267,1.05,0.20
20996,14633,212148,0.00,0.00
20997,14634,153087,0.00,0.00
20998,14636,183691,1.25,0.00
20999,14636,212149,0.00,0.00
21000,14637,156944,1.05,0.35
21001,14637,212150,0.00,0.00
21002,14638,187538,1.25,0.40
21003,14638,212151,0.00,0.00
21004,14639,148556,1.10,0.30
21005,14639,212152,0.00,0.00
21006,14640,183971,1.25,0.00
21007,14641,122144,0.00,0.00
21008,14642,114465,0.00,0.00
21009,14643,161715,1.15,0.00
21010,14643,205117,1.30,0.00
21011,14643,175698,1.35,0.00
21012,14643,212153,0.00,0.00
21013,14643,212154,0.00,0.00
21014,14644,207596,0.00,0.75
21015,14644,212155,0.00,0.00
21016,14645,135494,0.85,0.30
21017,14645,151058,1.30,0.25
21018,14645,212156,0.00,0.00
21019,14646,160567,0.00,0.00
21020,14647,210757,146.60,9.50
21021,14648,207596,206.12,14.95
21022,14649,210814,2.61,0.00
21023,14650,210814,395.21,0.00
21024,14651,211866,589.44,0.00
21025,14652,210814,0.00,0.00
21026,14653,145010,0.00,0.00
21027,14654,210081,530.06,0.00
21028,14655,209562,398.93,0.00
21029,14656,211689,2.78,0.00
21030,14657,211689,661.66,0.00
21031,14658,211810,1.04,0.00
21032,14659,211810,572.62,0.00
21033,14660,132473,0.00,19.00
21034,14661,209787,5.10,0.00
21035,14662,212034,567.52,0.00
21036,14663,209562,0.00,88.84
21037,14664,210020,104.50,4.70
21038,14664,210928,19.50,0.00
21039,14665,210020,150.55,7.90
21040,14665,209675,75.05,0.00
21041,14666,204435,0.70,0.00
21042,14667,148556,0.45,0.00
21044,14669,199151,0.60,0.60
21045,14670,144021,1.05,
21047,14671,211689,1.00,1.00
21050,14674,160567,0.00,0.00
21051,14675,160567,0.00,0.00
21052,14676,212158,238.18,0.00
21053,14677,210928,104.65,0.00
21054,14677,210020,0.00,5.85
21055,14678,208307,0.00,139.05
21056,14678,208251,0.00,127.20
21057,14681,208710,0.00,136.76
21058,14681,208195,0.00,139.95
21059,14682,207264,290.55,0.00
21060,14683,210533,3.00,0.00
21062,14685,137112,0.45,0.00
21064,14687,209908,1.05,0.00
21065,14688,110419,0.95,0.45
21066,14690,210193,0.00,0.00
21067,14691,199151,0.60,0.00
21069,14693,212608,0.40,0.00
21070,14694,211465,36.70,0.00
21071,14695,210928,113.50,3.30
21072,14695,210701,0.00,0.00
21073,14696,212663,0.00,0.00
21074,14697,135962,0.00,2.97
21075,14698,209908,117.80,3.60
21076,14699,209908,10.25,0.00
21077,14700,211465,70.00,0.00
21078,14701,208251,0.45,0.00
21079,14702,208307,0.40,0.00
21080,14703,212215,1.55,0.00
21081,14704,176359,0.00,0.00
21082,14705,202634,0.70,0.00
21084,14707,110419,1.05,0.00
21086,14709,212665,24.35,0.00
21087,14710,209787,91.80,4.00
21088,14710,212720,0.00,0.00
21089,14711,210589,1.50,0.00
21090,14712,110680,0.00,0.00
21091,14713,212271,0.65,0.00
21092,14714,210361,1.60,0.00
21093,14714,212721,0.00,0.00
21094,14716,210589,182.20,0.00
21095,14717,210928,3.20,0.00
21096,14718,210928,5.10,0.00
21097,14719,210928,119.15,0.00
21098,14720,210928,119.95,0.00
21099,14722,212723,1431.00,0.00
21100,14723,209170,5876.90,0.00
21101,14724,208944,279.47,0.00
21102,14725,209000,292.10,0.00
21103,14726,208832,333.95,0.00
21104,14727,212778,0.00,0.00
21105,14728,208888,243.80,0.00
21106,14729,212271,1.35,0.00
21107,14730,135546,0.00,0.00
21108,14730,150485,1.25,0.00
21109,14731,202407,0.00,0.00
21110,14731,201509,0.55,0.00
21111,14732,211465,0.40,0.35
21113,14734,212034,0.00,0.00
21115,14735,210137,0.00,0.00
21116,14736,207264,26.20,35.49
21117,14737,207264,0.00,6.40
21118,14738,207264,0.00,0.06
21119,14739,209675,188.50,7.00
21120,14740,209964,124.25,0.00
21121,14741,209964,136.90,8.50
21122,14742,199656,0.00,0.35
21123,14742,212779,0.00,0.00
21124,14743,210137,1.00,0.40
21125,14744,208590,1.35,0.30
21126,14745,211577,1.15,0.00
21127,14746,212215,1.15,0.35
21128,14747,212215,0.30,0.00
21129,14748,212215,0.30,0.00
21130,14749,183971,0.00,0.15
21131,14750,212328,1.00,0.00
21132,14752,209106,12.00,0.35
21133,14753,211465,1.90,0.30
21134,14754,212496,0.50,0.00
21135,14755,212440,0.35,0.00
21136,14756,212384,0.45,0.00
21137,14757,211978,0.45,0.00
21138,14758,211922,142.80,7.40
21139,14759,211922,125.00,0.00
21140,14760,183971,228.60,0.00
21141,14760,183971,0.00,22.75
21142,14761,207596,115.10,40.35
21143,14762,175698,87.11,0.00
21144,14763,175918,0.00,0.00
21145,14763,175863,0.00,0.00
21146,14763,110787,0.00,0.00
21147,14764,212780,0.00,0.00
21148,14765,155638,50.10,0.00
21149,14766,210985,42.55,1.50
21150,14767,210081,0.00,59.48
21151,14768,213398,534.38,0.00
21152,14769,175698,0.60,0.00
21153,14770,213454,0.50,0.00
21154,14771,213622,1.70,0.45
21155,14772,212950,0.35,0.00
21156,14773,213006,0.40,0.00
21157,14774,213062,0.40,0.00
21158,14774,213118,0.40,0.00
21159,14774,213957,0.00,0.00
21160,14775,213174,0.35,0.00
21161,14776,213286,0.80,0.00
21162,14777,213118,0.45,0.00
21163,14778,213230,0.45,0.00
21164,14779,157100,0.60,0.10
21165,14780,212950,2.15,0.80
21166,14781,213510,2.80,0.65
21167,14782,213062,2.45,0.85
21168,14783,213398,0.00,0.00
21169,14784,213174,2.20,0.00
21170,14785,212782,0.55,0.00
21171,14786,212838,0.50,0.00
21172,14787,213622,0.00,0.80
21173,14788,213286,2.05,0.60
21174,14789,213286,2.15,0.35
21175,14790,213006,2.15,0.30
21176,14791,212950,2.15,0.25
21177,14792,213230,2.20,0.30
21178,14793,213062,2.15,0.40
21179,14794,188159,2.25,0.60
21180,14795,183915,2.35,0.40
21182,14797,213566,2.35,1.05
21183,14798,213510,0.50,0.00
21184,14799,213566,0.50,0.00
21185,14800,213734,1.55,0.45
21186,14801,213846,1.70,3.00
21187,14802,213622,0.45,0.00
21188,14802,213678,0.50,0.00
21189,14802,213846,0.50,0.00
21190,14802,213902,0.45,0.00
21191,14803,213734,0.45,0.00
21192,14803,213790,0.50,0.00
21193,14804,213006,2.90,0.35
21194,14804,212950,3.05,0.25
21195,14804,213230,2.65,0.30
21196,14804,213062,2.70,0.35
21197,14804,213174,5.55,0.00
21198,14805,211297,0.90,0.90
21201,14807,210757,1.60,0.20
21202,14808,211577,1.10,0.00
21203,14809,199600,2.75,0.00
21204,14810,213342,0.35,0.00
21205,14811,213342,2.10,0.65
21206,14812,211978,334.85,0.00
21207,14813,213286,2.15,0.55
21208,14814,213006,1.90,0.70
21209,14815,213062,4.20,0.90
21210,14815,213174,0.75,0.00
21211,14815,214015,0.00,0.00
21212,14816,213174,3.90,0.00
21213,14817,213006,2.70,0.75
21214,14818,213006,4.00,1.40
21215,14819,213230,3.20,0.95
21216,14820,213286,2.85,1.20
21217,14821,213622,244.61,50.05
21218,14821,213678,179.66,62.41
21219,14822,211241,353.16,103.44
21220,14822,211297,190.56,29.85
21221,14823,213734,252.84,75.73
21222,14823,213790,238.64,50.86
21223,14824,213902,262.05,49.38
21224,14827,213846,0.00,49.21
21225,14831,213846,272.32,0.00
21228,14833,213062,2.05,0.00
21229,14833,212950,1.65,0.00
21230,14834,212950,2.45,0.65
21232,14835,211577,1.90,0.00
21233,14836,211577,0.45,0.00
21234,14837,212215,1.50,0.20
21235,14839,150329,0.25,0.00
21236,14840,115407,0.35,0.00
21237,14841,195782,0.40,0.00
21239,14843,150745,0.00,0.40
21240,14844,213230,5.40,0.65
21241,14845,213230,0.00,1.00
21242,14846,213006,1.94,0.20
21243,14847,213006,1.90,0.20
21244,14848,213286,2.30,0.80
21245,14849,213286,2.90,0.50
21246,14850,211521,382.30,30.30
21247,14850,211465,427.40,39.35
21248,14852,213342,448.05,0.00
21249,14855,213342,0.00,38.65
21250,14856,212608,2.40,0.00
21251,14857,209106,0.85,0.00
21252,14858,213510,405.54,90.07
21253,14859,212665,10.25,0.00
21254,14860,211577,1.60,0.00
21255,14861,157100,0.60,0.00
21256,14862,202915,0.00,0.00
21257,14863,210701,0.00,0.00
21258,14863,214297,174.40,0.00
21259,14864,209106,522.20,71.90
21260,14865,209106,558.40,0.00
21261,14867,214353,4.05,0.00
21262,14868,214353,486.77,0.00
21263,14869,180140,330.47,61.58
21264,14869,143760,23.50,0.00
21265,14869,155482,65.11,0.00
21266,14870,213566,305.98,48.87
21267,14871,187425,216.24,0.00
21268,14872,157100,80.60,0.00
21269,14873,214129,1.55,0.35
21270,14874,150329,0.25,0.00
21271,14875,143760,0.35,0.00
21272,14876,195782,0.40,0.00
21273,14877,150745,0.40,0.00
21274,14878,214297,0.00,0.00
21275,14879,214185,3.70,0.25
21276,14879,214129,3.30,0.15
21277,14879,214241,2.90,0.00
21278,14880,214185,0.00,0.25
21279,14881,214129,0.45,0.00
21280,14881,214241,0.50,0.00
21281,14881,214185,0.50,0.00
21282,14882,214521,0.40,0.00
21283,14883,214073,0.45,0.00
21284,14884,214017,0.45,0.00
21285,14885,210757,2.30,0.20
21286,14886,214073,468.57,102.60
21287,14887,212271,2307.40,0.00
21288,14888,214745,6.15,0.00
21289,14889,214745,6.15,0.00
21290,14890,214801,14.00,0.00
21291,14891,214465,420.00,76.40
21292,14892,183181,50.10,0.00
21293,14893,213566,135.51,22.06
21294,14894,214017,528.45,104.68
21295,14895,187650,239.64,48.50
21296,14895,185267,94.02,12.10
21297,14895,150329,23.85,0.00
21298,14896,150441,0.00,0.00
21299,14897,213518,405.54,90.07
21300,14898,161715,120.10,0.00
21301,14900,214577,0.45,0.00
21302,14901,214521,2.75,0.40
21303,14902,214633,0.35,0.00
21304,14903,214633,0.30,0.00
21305,14904,214409,0.50,0.00
21306,14905,214465,0.50,0.00
21307,14906,214409,0.45,0.00
21308,14907,119276,0.00,0.00
21309,14908,204378,0.00,0.00
21310,14909,145686,0.00,0.40
21312,14911,214689,0.35,0.00
21313,14911,214689,0.35,0.00
21314,14912,148922,2.40,0.00
21315,14913,214521,3.40,0.35
21316,14913,209908,0.00,0.45
21317,14914,212950,0.00,0.40
21318,14915,214633,2.35,0.00
21319,14917,148922,1.80,0.00
21320,14918,114152,0.00,0.00
21321,14919,210870,1.50,0.55
21322,14919,171558,1.90,0.40
21323,14920,214409,3.80,0.00
21324,14921,214689,1.80,0.00
21325,14922,214913,1.75,0.55
21326,14923,214969,0.50,0.00
21327,14924,211577,1.10,0.00
21328,14925,214969,0.50,0.00
21329,14926,214913,0.60,0.35
21330,14928,211353,488.58,0.00
21331,14929,211409,488.94,0.00
21332,14930,210361,332.91,0.00
21333,14931,150015,0.00,0.00
21334,14932,212782,3.10,0.00
21335,14933,212838,3.10,0.80
21336,14934,215137,0.30,0.00
21337,14934,215081,0.35,0.00
21338,14934,215193,0.35,0.00
21339,14934,215025,0.40,0.00
21340,14934,215248,0.00,0.00
21341,14935,214913,0.60,0.00
21342,14935,215249,0.00,0.00
21343,14936,214857,0.40,0.00
21344,14936,215250,0.00,0.00
21345,14937,214465,0.00,0.00
21348,14939,214017,2.30,0.35
21349,14940,214913,389.20,0.00
21350,14941,155638,10.00,0.00
21351,14941,215251,0.00,0.00
21352,14942,188159,79.10,10.80
21353,14943,209106,96.85,0.00
21354,14944,150745,0.00,19.01
21355,14944,215252,0.00,0.00
21356,14945,151058,409.80,0.00
21357,14946,215137,1.30,0.20
21358,14946,215081,1.75,0.25
21359,14946,215137,0.00,0.00
21360,14946,215193,0.00,0.00
21361,14947,215193,1.10,0.25
21362,14947,215025,1.40,0.20
21363,14947,215309,0.00,0.00
21364,14948,213006,3.80,1.10
21365,14948,213006,0.46,0.00
21366,14948,213062,3.70,1.15
21367,14948,213230,2.95,0.85
21368,14948,213286,3.50,0.90
21369,14948,213118,3.45,1.30
21370,14948,213174,5.55,0.00
21371,14948,212950,3.20,0.90
21372,14948,213230,4.20,0.75
21373,14948,213286,3.15,0.95
21374,14948,212950,3.15,0.85
21375,14948,212950,3.10,0.90
21376,14948,213174,3.10,0.00
21377,14948,213062,3.40,1.00
21378,14949,214185,2.95,1.05
21379,14949,214129,3.05,1.20
21380,14949,214185,3.75,1.35
21381,14949,214241,2.75,0.00
21382,14949,214129,3.45,0.05
21383,14949,214185,3.65,0.20
21384,14950,214913,0.00,89.25
21385,14951,187538,278.45,0.00
21386,14952,161975,0.00,72.93
21387,14952,198926,61.60,0.00
21388,14953,215193,85.80,0.00
21389,14954,215312,443.65,21.40
21390,14955,213854,272.14,49.21
21391,14955,213910,262.05,49.38
21392,14956,208590,1.60,1.20
21393,14957,212384,2.05,0.00
21394,14957,212328,2.05,0.00
21395,14959,215137,112.45,3.35
21396,14960,215193,0.00,2.65
21399,14962,212215,190.30,9.50
21400,14963,214977,0.00,0.00
21401,14964,214969,288.48,80.75
21402,14965,214977,288.48,80.75
21403,14966,214969,88.08,0.00
21404,14967,215025,98.50,2.60
21405,14968,215081,98.40,2.70
21406,14969,214857,518.80,101.70
21407,14970,194530,0.00,58.55
21408,14971,214865,518.80,101.70
21409,14972,194538,0.00,58.55
21410,14973,132473,0.00,47.00
21411,14974,213574,441.49,70.93
21412,14974,194369,0.00,0.00
21413,14975,213574,0.00,0.00
21414,14976,132473,0.00,47.00
21415,14977,194369,0.00,0.00
21416,14978,215424,365.40,100.50
21417,14979,215432,365.40,100.50
21418,14980,135494,60.00,0.00
21419,14981,143339,0.00,43.00
21420,14982,155326,0.00,0.00
21421,14983,155326,0.00,23.75
21422,14984,136014,0.00,7.50
21423,14985,210020,3.40,0.00
21424,14987,210541,583.50,24.65
21425,14987,210597,608.70,26.70
21426,14988,213630,244.61,50.05
21427,14988,213686,179.66,62.41
21428,14989,213742,252.84,75.73
21429,14989,213798,238.64,50.86
21430,14990,211249,353.16,103.44
21431,14990,211305,190.56,29.85
21432,14991,208534,0.00,0.00
21433,14992,201621,0.75,0.00
21434,14992,215647,0.00,0.00
21435,14993,151058,0.00,0.75
21436,14994,214129,1.00,0.00
21437,14994,215648,0.00,0.00
21438,14996,215706,160.09,0.00
21439,14996,215762,5.00,0.00
21440,14997,215874,848.30,0.00
21441,14998,215930,0.00,0.00
21442,14999,136014,0.00,3.00
21443,15000,215650,161.42,0.00
21444,15000,215818,5.00,0.00
21445,15001,214409,480.40,0.00
21446,15002,214689,52.65,0.00
21447,15003,214409,0.00,0.00
21448,15003,214409,0.00,0.00
21449,15004,214409,0.00,0.00
21450,15004,208710,0.00,0.00
21451,15005,208534,0.00,0.00
21452,15005,208422,0.00,0.00
21453,15005,208478,0.00,0.00
21454,15005,208478,0.00,0.00
21455,15005,209048,0.00,0.00
21456,15006,171558,2.90,0.60
21457,15006,215985,0.00,0.00
21458,15006,215986,0.00,0.00
21459,15007,184816,0.75,0.00
21460,15007,206372,0.00,0.00
21461,15007,206372,0.00,0.00
21462,15008,214185,0.00,0.00
21463,15009,213286,2.00,0.80
21465,15010,213286,2.00,0.80
21466,15010,216716,0.00,0.00
21467,15011,213230,1.95,0.70
21468,15011,216717,0.00,0.00
21469,15012,213230,1.90,0.75
21470,15012,216718,0.00,0.00
21471,15013,212950,0.00,0.00
21472,15013,212950,0.00,0.00
21473,15014,216604,1.90,0.65
21474,15014,216719,0.00,0.00
21475,15015,214129,2.05,0.00
21476,15015,216720,0.00,0.00
21478,15017,184816,0.75,0.00
21479,15017,202465,0.00,0.00
21480,15018,216268,396.03,0.00
21481,15018,216212,224.80,0.00
21482,15018,216156,0.00,139.91
21483,15019,216156,409.83,38.55
21484,15019,216100,194.25,0.00
21485,15020,216548,398.24,0.00
21486,15020,216492,218.30,0.00
21487,15022,136014,0.00,0.60
21488,15023,214129,1.85,0.00
21489,15024,150485,0.00,0.00
21490,15024,150485,1.85,0.00
21491,15025,212215,1.35,0.35
21492,15026,215480,0.55,0.00
21493,15026,119276,0.00,0.00
21494,15027,215312,0.50,0.00
21495,15028,215368,0.40,0.00
21496,15029,215592,0.50,0.00
21497,15029,215536,0.50,0.00
21498,15030,75803,0.60,0.00
21499,15031,138157,0.65,0.00
21500,15031,138938,0.55,0.00
21501,15031,138365,0.60,0.00
21502,15031,138417,0.50,0.00
21504,15033,216380,335.23,0.00
21505,15033,216436,186.77,0.00
21506,15034,216436,2.60,0.00
21507,15035,216436,2.59,0.00
21508,15036,216436,0.00,0.00
21509,15037,216722,420.11,0.00
21510,15038,215930,0.00,0.00
21511,15039,215988,971.10,0.00
21512,15040,215988,1138.30,0.00
21513,15041,214409,0.00,148.95
21514,15042,212894,183.70,33.55
21515,15043,214633,146.55,0.00
21516,15044,145686,0.00,64.12
21517,15045,216436,607.30,0.00
21518,15046,216436,3.00,0.00
21519,15047,216834,0.00,128.80
21520,15047,216778,0.00,135.20
21521,15048,215254,530.65,78.90
21522,15049,212838,259.20,0.00
21523,15049,212782,181.25,0.00
21524,15049,212838,0.00,40.40
21525,15050,212894,0.00,36.40
21526,15051,212608,117.65,17.39
21527,15052,212608,102.33,21.28
21529,15054,184816,0.75,0.00
21530,15054,181935,0.00,0.30
21531,15054,217113,0.00,0.00
21532,15055,184929,0.00,0.35
21533,15055,172992,0.00,0.00
21534,15055,208075,1.00,0.00
21535,15056,133361,0.80,0.40
21536,15056,217114,0.00,0.00
21537,15057,216492,0.40,0.00
21538,15057,216324,0.00,0.00
21539,15057,217115,0.00,0.00
21540,15058,214185,0.50,0.00
21541,15059,213230,0.30,0.00
21542,15059,217116,0.00,0.00
21543,15060,216660,0.45,0.00
21544,15060,216604,0.50,0.00
21545,15060,217117,0.00,0.00
21546,15062,212215,1.50,0.35
21547,15063,208710,0.00,0.90
21548,15064,216660,2.85,0.55
21549,15064,216946,1.30,0.40
21550,15065,147827,0.00,0.25
21551,15066,154284,0.00,0.00
21552,15067,210757,114.50,0.00
21553,15068,217119,15.00,0.00
21554,15069,208315,0.00,139.05
21555,15069,208259,0.00,127.20
21556,15069,216786,0.00,0.00
21557,15069,217174,0.00,0.00
21558,15070,208718,0.00,136.76
21559,15073,208710,0.00,134.30
21560,15073,208307,0.00,128.80
21561,15074,208203,471.05,138.25
21562,15075,208486,39.15,0.00
21563,15076,209332,1.55,0.00
21564,15077,217400,0.50,0.00
21565,15077,217512,0.50,0.00
21566,15078,217568,0.40,0.00
21567,15079,212215,156.75,0.00
21568,15080,217288,342.20,0.00
21569,15081,145686,0.00,91.11
21570,15082,214913,0.00,50.90
21571,15082,217232,239.86,0.00
21572,15083,216946,0.00,0.00
21573,15084,216946,258.60,0.00
21574,15085,216946,191.10,32.70
21575,15086,214417,480.40,0.00
21576,15087,214641,0.00,0.00
21577,15088,214697,52.65,0.00
21578,15089,215930,104.42,0.00
21579,15090,136014,0.00,0.00
21580,15091,183915,571.55,110.55
21581,15092,195483,25.70,0.00
21582,15093,175918,0.00,55.97
21583,15093,175863,315.78,0.00
21584,15094,217176,7.06,0.00
21585,15095,217176,38.58,0.00
21586,15096,217176,23.36,0.00
21587,15097,213574,0.00,0.00
21588,15098,216786,0.00,0.00
21589,15098,208718,469.80,135.20
21590,15099,209056,39.80,0.00
21591,15100,208315,483.75,128.80
21592,15101,208542,39.00,0.00
21593,15102,171558,2.50,0.40
21594,15102,210870,2.20,0.90
21595,15103,158044,1.40,0.00
21596,15103,187425,0.00,0.35
21597,15104,211073,2.90,0.00
21598,15104,211129,0.00,0.75
21599,15105,214241,1.70,0.00
21600,15106,216660,295.22,73.40
21601,15106,217736,0.00,0.00
21602,15107,216660,194.75,0.00
21603,15108,216660,294.98,73.55
21604,15109,217681,0.50,0.00
21605,15109,217625,0.55,0.00
21606,15110,215592,2.25,0.55
21607,15110,215536,2.10,0.60
21608,15111,216604,224.85,37.00
21609,15112,216604,232.10,39.65
21610,15113,216604,0.00,2.10
21611,15114,217058,0.00,243.70
21612,15114,217002,0.00,160.90
21613,15115,208590,2.10,0.60
21614,15116,214185,2.00,0.00
21615,15116,217344,0.00,0.50
21616,15117,217850,0.50,0.00
21617,15117,217738,0.50,0.00
21618,15117,217794,0.40,0.00
21620,15118,215424,1.90,0.45
21621,15118,214969,2.10,0.40
21622,15119,216044,1.25,1.05
21623,15120,216044,210.95,36.60
21624,15121,217400,174.30,34.35
21625,15122,217738,13.60,0.00
21626,15123,217738,384.00,0.00
21627,15123,217794,202.40,0.00
21628,15124,213286,177.55,20.65
21629,15124,213174,0.00,0.00
21630,15125,217625,0.00,14.35
21631,15126,217625,227.65,0.00
21632,15127,217681,18.90,0.00
21633,15128,217681,225.40,0.00
21634,15129,171558,109.03,10.00
21635,15130,218018,0.25,0.00
21636,15131,217962,0.35,0.00
21637,15132,217906,0.50,0.00
21638,15133,196287,1.00,0.00
21639,15134,214577,1.05,0.30
21640,15134,215368,1.15,0.15
21641,15134,217568,1.10,0.25
21642,15135,124384,2.75,0.00
21643,15135,124332,2.95,0.00
21644,15136,215480,0.45,0.00
21645,15136,215480,2.10,0.75
21648,15137,214633,119.00,0.00
21649,15139,208430,37.57,0.00
21650,15140,208259,474.92,0.00
21651,15141,218075,950.20,40.15
21652,15142,218018,1162.85,52.10
21653,15143,215592,457.62,63.75
21654,15144,210870,161.44,21.48
21655,15145,217625,0.00,0.00
21656,15146,213286,0.00,27.30
21657,15147,218131,205.74,0.00
21658,15148,217850,85.50,36.75
21659,15149,218075,0.30,0.00
21661,15150,204435,1.95,1.66
21662,15150,218298,0.00,0.00
21663,15152,154338,0.00,4.70
21664,15153,217400,212.15,60.55
21665,15153,217512,78.10,0.00
21666,15154,214185,0.00,0.00
21667,15155,213230,27.95,11.35
21668,15156,217344,220.30,0.00
21669,15157,217344,302.30,75.00
21670,15158,213174,44.90,0.00
21671,15159,216946,4.80,0.00
21672,15159,216044,273.43,68.10
21673,15160,217002,416.62,0.00
21674,15161,149650,1.50,0.00
21675,15161,149702,0.00,0.15
21676,15162,142870,0.90,0.40
21677,15162,143287,1.00,0.45
21678,15162,143392,0.00,0.45
21679,15163,198983,1.45,0.00
21680,15164,218243,0.55,0.00
21681,15164,218131,0.55,0.00
21682,15165,216492,0.00,37.96
21683,15166,218131,3.40,0.00
21684,15167,218187,507.10,0.00
21685,15167,217794,131.87,0.00
21686,15168,218300,569.00,0.00
21687,15169,218243,100.20,0.00
21688,15170,212782,12.70,0.00
21689,15170,196399,49.25,0.00
21690,15170,209332,246.00,0.00
21692,15172,212894,0.00,58.00
21693,15173,214129,4.95,0.00
21694,15173,217906,144.45,0.00
21695,15174,217906,314.80,0.00
21696,15175,217906,182.35,0.00
21697,15176,217906,0.00,0.50
21698,15177,196287,1.80,0.00
21699,15178,137636,0.30,0.00
21700,15178,144177,0.28,0.00
21701,15178,218467,0.00,0.00
21702,15179,217906,0.00,23.30
21703,15180,217906,0.00,23.90
21704,15181,171888,1.40,0.40
21705,15181,171833,1.40,0.16
21706,15181,171943,1.35,0.15
21707,15181,214521,5.10,0.35
21708,15182,142870,1.40,0.24
21709,15182,218468,0.00,0.00
21710,15183,218131,0.00,40.96
21711,15183,218525,0.00,0.00
21712,15184,218131,0.00,136.93
