"IdIPT_Movs","Fecha","Referencia","IdIPT_TipoMov","EnSa","IdMaquileros","ObsMovs","IdIPT_Almacenes","IdUsuarios","TieneModelos","IdRecibos"
4211,03/02/2022 00:00:00,,0,2,0,,1,71,1,0
4212,03/02/2022 00:00:00,,0,2,0,,2,71,1,0
4213,03/02/2022 00:00:00,"Segundas (4214)",9,2,0,,1,71,1,0
4214,03/02/2022 00:00:00,"Primeras (4213)",9,1,0,,2,71,1,0
4215,03/02/2022 00:00:00,,0,2,0,,1,71,1,0
4216,03/02/2022 00:00:00,,0,2,0,,1,71,1,0
4217,02/03/2022 00:00:00,,2,1,16,,1,71,1,10481
4218,02/03/2022 00:00:00,,2,1,16,,2,71,1,10482
4219,03/02/2022 00:00:00,,5,2,0,,1,71,1,0
4220,02/03/2022 00:00:00,,2,1,16,,1,71,1,10486
4221,02/03/2022 00:00:00,,2,1,16,,1,71,1,10484
4222,02/03/2022 00:00:00,,2,1,16,,2,71,1,10485
4223,03/02/2022 00:00:00,"Primeras (4224)",9,2,0,,2,71,1,0
4224,03/02/2022 00:00:00,"Segundas (4223)",9,1,0,,1,71,1,0
4225,02/03/2022 00:00:00,,2,1,428,,1,71,1,10487
4226,02/03/2022 00:00:00,,2,1,428,,2,71,1,10488
4227,02/04/2022 00:00:00,,2,1,428,,1,71,1,10490
4228,02/04/2022 00:00:00,,2,1,251,,1,71,1,10491
4229,02/05/2022 00:00:00,,2,1,251,,1,71,1,10492
4230,02/05/2022 00:00:00,,2,1,251,,2,71,1,10493
4231,02/08/2022 00:00:00,,2,1,431,,1,71,1,10494
4232,02/08/2022 00:00:00,,2,1,431,,2,71,1,10495
4233,02/08/2022 00:00:00,,2,1,431,,1,71,1,10496
4234,02/08/2022 00:00:00,,2,1,431,,2,71,1,10497
4235,02/08/2022 00:00:00,,2,1,428,,1,71,1,10498
4236,02/08/2022 00:00:00,,2,1,428,,2,71,1,10499
4237,02/08/2022 00:00:00,,2,1,236,,1,71,1,10501
4238,02/08/2022 00:00:00,,2,1,236,,2,71,1,10502
4239,02/08/2022 00:00:00,,2,1,236,,1,71,1,10504
4240,02/08/2022 00:00:00,,2,1,236,,2,71,1,10505
4241,09/02/2022 00:00:00,"Primeras (4242)",9,2,0,,2,71,1,0
4242,09/02/2022 00:00:00,"Segundas (4241)",9,1,0,,1,71,1,0
4243,09/02/2022 00:00:00,"Segundas (4244)",9,2,0,,1,71,1,0
4244,09/02/2022 00:00:00,"Primeras (4243)",9,1,0,,2,71,1,0
4245,09/02/2022 00:00:00,,0,2,0,,2,71,1,0
4246,09/02/2022 00:00:00,"Segundas (4247)",9,2,0,,1,71,1,0
4247,09/02/2022 00:00:00,"Primeras (4246)",9,1,0,,2,71,1,0
4248,09/02/2022 00:00:00,,0,1,0,,2,71,1,0
4249,09/02/2022 00:00:00,,0,1,0,,2,71,1,0
4250,09/02/2022 00:00:00,,0,2,0,,1,71,1,0
4251,09/02/2022 00:00:00,,0,2,0,,2,71,1,0
4252,08/02/2022 00:00:00,,5,2,0,,1,71,1,0
4253,09/02/2022 00:00:00,"Segundas (4254)",9,2,0,,1,71,1,0
4254,09/02/2022 00:00:00,"Primeras (4253)",9,1,0,,2,71,1,0
4255,09/02/2022 00:00:00,"Segundas (4256)",9,2,0,,1,71,1,0
4256,09/02/2022 00:00:00,"Primeras (4255)",9,1,0,,2,71,1,0
4257,09/02/2022 00:00:00,,0,2,0,,1,71,1,0
4258,09/02/2022 00:00:00,"Segundas (4259)",9,2,0,,1,71,1,0
4259,09/02/2022 00:00:00,"Primeras (4258)",9,1,0,,2,71,1,0
4260,09/02/2022 00:00:00,,0,2,0,,1,71,1,0
4262,09/02/2022 00:00:00,"Primeras (4263)",9,2,0,,2,71,1,0
4263,09/02/2022 00:00:00,"Segundas (4262)",9,1,0,,1,71,1,0
4264,09/02/2022 00:00:00,,0,1,0,,2,71,1,0
4266,09/02/2022 00:00:00,"Primeras (4267)",9,2,0,,2,71,1,0
4267,09/02/2022 00:00:00,"Segundas (4266)",9,1,0,,1,71,1,0
4268,09/02/2022 00:00:00,"Segundas (4269)",9,2,0,,1,71,1,0
4269,09/02/2022 00:00:00,"Primeras (4268)",9,1,0,,2,71,1,0
4270,09/02/2022 00:00:00,,0,2,0,,1,71,1,0
4271,09/02/2022 00:00:00,,0,2,0,,1,71,1,0
4273,09/02/2022 00:00:00,,0,1,0,,1,71,1,0
4274,02/09/2022 00:00:00,,2,1,431,,1,71,1,10508
4275,02/09/2022 00:00:00,,2,1,431,,2,71,1,10509
4278,10/02/2022 00:00:00,,0,1,0,,1,71,1,0
4279,10/02/2022 00:00:00,,0,1,0,,1,71,1,0
4282,10/02/2022 00:00:00,,0,1,0,,1,71,1,0
4283,02/10/2022 00:00:00,,2,1,431,,1,71,1,10512
4284,02/10/2022 00:00:00,,2,1,431,,2,71,1,10513
4285,10/02/2022 00:00:00,,5,2,0,,1,71,1,0
4287,09/02/2022 00:00:00,,5,2,0,,1,71,1,0
4288,02/08/2022 00:00:00,,2,1,431,,1,71,1,10514
4289,02/08/2022 00:00:00,,2,1,431,,2,71,1,10515
4290,10/02/2022 00:00:00,,0,2,0,,1,71,1,0
4291,10/02/2022 00:00:00,,0,2,0,,2,71,1,0
4292,10/02/2022 00:00:00,"Primeras (4293)",9,2,0,,2,71,1,0
4293,10/02/2022 00:00:00,"Segundas (4292)",9,1,0,,1,71,1,0
4294,10/02/2022 00:00:00,,0,2,0,,2,71,1,0
4295,02/10/2022 00:00:00,,2,1,251,,1,71,1,10516
4296,02/10/2022 00:00:00,,2,1,251,,2,71,1,10517
4297,11/02/2022 00:00:00,"Primeras (4298)",9,2,0,,2,71,1,0
4298,11/02/2022 00:00:00,"Segundas (4297)",9,1,0,,1,71,1,0
4299,11/02/2022 00:00:00,,0,2,0,,2,71,1,0
4300,11/02/2022 00:00:00,,0,2,0,,1,71,1,0
4301,02/10/2022 00:00:00,,2,1,251,,1,71,1,10519
4302,02/10/2022 00:00:00,,2,1,251,,2,71,1,10520
4303,11/02/2022 00:00:00,"Segundas (4304)",9,2,0,,1,71,1,0
4304,11/02/2022 00:00:00,"Primeras (4303)",9,1,0,,2,71,1,0
4305,02/10/2022 00:00:00,,2,1,428,,1,71,1,10522
4306,02/10/2022 00:00:00,,2,1,428,,1,71,1,10523
4307,11/02/2022 00:00:00,"Segundas (4308)",9,2,0,,1,71,1,0
4308,11/02/2022 00:00:00,"Primeras (4307)",9,1,0,,2,71,1,0
4309,11/02/2022 00:00:00,,0,2,0,,1,71,1,0
4310,11/02/2022 00:00:00,"Segundas (4311)",9,2,0,,1,71,1,0
4311,11/02/2022 00:00:00,"Primeras (4310)",9,1,0,,2,71,1,0
4312,11/02/2022 00:00:00,"Primeras (4313)",9,2,0,,2,71,1,0
4313,11/02/2022 00:00:00,"Segundas (4312)",9,1,0,,1,71,1,0
4314,11/02/2022 00:00:00,,0,2,0,,1,71,1,0
4315,11/02/2022 00:00:00,,0,2,0,,2,71,1,0
4316,11/02/2022 00:00:00,,0,1,0,,2,71,1,0
4317,11/02/2022 00:00:00,"Segundas (4318)",9,2,0,,1,71,1,0
4318,11/02/2022 00:00:00,"Primeras (4317)",9,1,0,,2,71,1,0
4319,11/02/2022 00:00:00,,0,2,0,,2,71,1,0
4320,02/11/2022 00:00:00,,2,1,428,,1,71,1,10524
4321,14/02/2022 00:00:00,,2,1,251,,1,71,1,10526
4322,14/02/2022 00:00:00,,2,1,251,,2,71,1,10527
4323,15/02/2022 00:00:00,,0,2,0,,1,71,1,0
4324,15/02/2022 00:00:00,,0,2,0,,1,71,1,0
4326,15/02/2022 00:00:00,,0,2,0,,1,71,1,0
4328,14/02/2022 00:00:00,,5,2,0,,1,71,1,0
4329,15/02/2022 00:00:00,,0,2,0,,1,71,1,0
4331,15/02/2022 00:00:00,,0,1,0,,2,71,1,0
4332,14/02/2022 00:00:00,,5,2,0,,1,71,1,0
4333,15/02/2022 00:00:00,,0,2,0,,1,71,1,0
4334,15/02/2022 00:00:00,,0,1,0,,1,71,1,0
4335,16/02/2022 00:00:00,,2,1,428,,1,71,1,10529
4336,17/02/2022 00:00:00,,2,1,428,,1,71,1,10530
4337,17/02/2022 00:00:00,,13,2,0,,1,71,1,0
4338,21/02/2022 00:00:00,,2,1,431,,1,71,1,10531
4339,21/02/2022 00:00:00,,2,1,431,,2,71,1,10532
4340,21/02/2022 00:00:00,,2,1,428,,1,71,1,10533
4341,21/02/2022 00:00:00,,2,1,428,,2,71,1,10534
4342,21/02/2022 00:00:00,"Segundas (4343)",9,2,0,,1,71,1,0
4343,21/02/2022 00:00:00,"Primeras (4342)",9,1,0,,2,71,1,0
4344,22/02/2022 00:00:00,,2,1,187,,1,71,1,10536
4345,22/02/2022 00:00:00,,0,2,0,,1,71,1,0
4346,22/02/2022 00:00:00,,0,2,0,,2,71,1,0
4347,22/02/2022 00:00:00,,2,1,251,,1,71,1,10538
4348,22/02/2022 00:00:00,,2,1,251,,2,71,1,10539
4349,22/02/2022 00:00:00,,2,1,251,,1,71,1,10540
4350,22/02/2022 00:00:00,,2,1,251,,2,71,1,10541
4351,23/02/2022 00:00:00,"Segundas (4352)",9,2,0,,1,71,1,0
4352,23/02/2022 00:00:00,"Primeras (4351)",9,1,0,,2,71,1,0
4353,23/02/2022 00:00:00,,0,1,0,,2,71,1,0
4354,23/02/2022 00:00:00,,2,1,431,,1,71,1,10546
4355,25/02/2022 00:00:00,,2,1,404,,1,71,1,10548
4356,25/02/2022 00:00:00,,2,1,431,,1,71,1,10549
4357,25/02/2022 00:00:00,,2,1,431,,2,71,1,10550
4358,25/02/2022 00:00:00,,2,1,251,,1,71,1,10551
4359,26/02/2022 00:00:00,,2,1,428,,1,71,1,10552
4360,26/02/2022 00:00:00,,2,1,428,,2,71,1,10553
4361,25/02/2022 00:00:00,,2,1,404,,1,71,1,10554
4362,25/02/2022 00:00:00,,2,1,404,,2,71,1,10555
4363,28/02/2022 00:00:00,,0,2,0,,1,71,1,0
4364,28/02/2022 00:00:00,,0,2,0,,1,71,1,0
4365,28/02/2022 00:00:00,,0,2,0,,1,71,1,0
4366,25/02/2022 00:00:00,,5,2,0,,1,71,1,0
4367,28/02/2022 00:00:00,,0,2,0,,1,71,1,0
4368,28/02/2022 00:00:00,,0,2,0,,2,71,1,0
4369,25/02/2022 00:00:00,,5,2,0,,1,71,1,0
4370,28/02/2022 00:00:00,,2,1,431,,1,71,1,10556
4371,28/02/2022 00:00:00,,2,1,431,,2,71,1,10557
4372,28/02/2022 00:00:00,,5,2,0,,1,71,1,0
4373,22/02/2022 00:00:00,,2,1,251,,1,71,1,10543
4374,22/02/2022 00:00:00,,2,1,251,,2,71,1,10544
4375,01/03/2022 00:00:00,"Primeras (4376)",9,2,0,,2,71,1,0
4376,01/03/2022 00:00:00,"Segundas (4375)",9,1,0,,1,71,1,0
4377,01/03/2022 00:00:00,,0,2,0,,2,71,1,0
4378,01/03/2022 00:00:00,,0,1,0,,1,71,1,0
4379,01/03/2022 00:00:00,,0,1,0,,1,71,1,0
4380,01/03/2022 00:00:00,,0,1,0,,2,71,1,0
4382,01/03/2022 00:00:00,"Primeras (4383)",9,2,0,,2,71,1,0
4383,01/03/2022 00:00:00,"Segundas (4382)",9,1,0,,1,71,1,0
4384,01/03/2022 00:00:00,,0,2,0,,2,71,1,0
4385,03/02/2022 00:00:00,,2,1,251,,1,71,1,10559
4386,03/02/2022 00:00:00,,2,1,251,,2,71,1,10560
4387,03/02/2022 00:00:00,,2,1,251,,1,71,1,10562
4388,03/02/2022 00:00:00,,2,1,251,,2,71,1,10563
4389,03/03/2022 00:00:00,,0,2,0,,2,71,1,0
4390,03/04/2022 00:00:00,,2,1,428,,1,71,1,10564
4391,03/04/2022 00:00:00,,2,1,428,,2,71,1,10565
4392,04/03/2022 00:00:00,"Primeras (4393)",9,2,0,,2,71,1,0
4393,04/03/2022 00:00:00,"Segundas (4392)",9,1,0,,1,71,1,0
4394,04/03/2022 00:00:00,,0,1,0,,1,71,1,0
4395,04/03/2022 00:00:00,"Primeras (4396)",9,2,0,,2,71,1,0
4396,04/03/2022 00:00:00,"Segundas (4395)",9,1,0,,1,71,1,0
4397,04/03/2022 00:00:00,,0,2,0,,2,71,1,0
4398,04/03/2022 00:00:00,"Segundas (4399)",9,2,0,,1,71,1,0
4399,04/03/2022 00:00:00,"Primeras (4398)",9,1,0,,2,71,1,0
4400,04/03/2022 00:00:00,,0,2,0,,1,71,1,0
4401,03/04/2022 00:00:00,,2,1,251,,1,71,1,10566
4402,03/04/2022 00:00:00,,2,1,251,,2,71,1,10567
4403,03/04/2022 00:00:00,,2,1,428,,1,71,1,10568
4404,03/04/2022 00:00:00,,2,1,428,,2,71,1,10569
4405,03/04/2022 00:00:00,,2,1,251,,1,71,1,10571
4406,03/04/2022 00:00:00,,2,1,251,,2,71,1,10572
4407,03/04/2022 00:00:00,,2,1,428,,1,71,1,10573
4408,03/04/2022 00:00:00,,2,1,251,,1,71,1,10574
4409,03/04/2022 00:00:00,,2,1,251,,1,71,1,10576
4410,07/03/2022 00:00:00,"Primeras (4411)",9,2,0,,2,71,1,0
4411,07/03/2022 00:00:00,"Segundas (4410)",9,1,0,,1,71,1,0
4412,07/03/2022 00:00:00,,0,1,0,,1,71,1,0
4413,05/03/2022 00:00:00,,5,2,0,,1,71,1,0
4414,03/08/2022 00:00:00,,2,1,431,,1,71,1,10578
4415,03/08/2022 00:00:00,,2,1,431,,2,71,1,10579
4417,08/03/2022 00:00:00,,0,1,0,,2,71,1,0
4418,03/08/2022 00:00:00,,2,1,428,,1,71,1,10582
4419,03/09/2022 00:00:00,,2,1,428,,2,71,1,10583
4420,03/08/2022 00:00:00,,2,1,428,,1,71,1,10585
4421,03/08/2022 00:00:00,,2,1,428,,2,71,1,10586
4422,08/03/2022 00:00:00,"Primeras (4423)",9,2,0,,2,71,1,0
4423,08/03/2022 00:00:00,"Segundas (4422)",9,1,0,,1,71,1,0
4424,08/03/2022 00:00:00,,0,1,0,,1,71,1,0
4425,09/03/2022 00:00:00,,0,1,0,,1,71,1,0
4426,09/03/2022 00:00:00,"Segundas (4427)",9,2,0,,1,71,1,0
4427,09/03/2022 00:00:00,"Primeras (4426)",9,1,0,,2,71,1,0
4428,09/03/2022 00:00:00,,0,2,0,,1,71,1,0
4429,09/03/2022 00:00:00,,0,1,0,,1,71,1,0
4430,03/09/2022 00:00:00,,2,1,251,,1,71,1,10589
4431,03/09/2022 00:00:00,,2,1,251,,2,71,1,10590
4432,03/09/2022 00:00:00,,2,1,251,,1,71,1,10591
4433,03/09/2022 00:00:00,,2,1,251,,2,71,1,10592
4434,10/03/2022 00:00:00,,0,2,0,,1,71,1,0
4435,10/03/2022 00:00:00,,0,1,0,,1,71,1,0
4436,10/03/2022 00:00:00,,0,1,0,,2,71,1,0
4438,10/03/2022 00:00:00,"Primeras (4439)",9,2,0,,2,71,1,0
4439,10/03/2022 00:00:00,"Segundas (4438)",9,1,0,,1,71,1,0
4440,10/03/2022 00:00:00,,0,1,0,,1,71,1,0
4442,10/03/2022 00:00:00,,0,2,0,,2,71,1,0
4443,10/03/2022 00:00:00,,0,1,0,,1,71,1,0
4444,10/03/2022 00:00:00,,5,2,0,,1,71,1,0
4445,10/03/2022 00:00:00,,0,1,0,,2,71,1,0
4447,11/03/2022 00:00:00,,0,2,0,,1,71,1,0
4448,03/11/2022 00:00:00,,2,1,251,,1,71,1,10595
4449,03/11/2022 00:00:00,,2,1,251,,2,71,1,10596
4450,11/03/2022 00:00:00,"Segundas (4451)",9,2,0,,1,71,1,0
4451,11/03/2022 00:00:00,"Primeras (4450)",9,1,0,,2,71,1,0
4452,11/03/2022 00:00:00,,0,2,0,,1,71,1,0
4453,03/12/2022 00:00:00,,2,1,428,,1,71,1,10597
4454,03/12/2022 00:00:00,,2,1,187,,1,71,1,10599
4455,03/12/2022 00:00:00,,2,1,187,,2,71,1,10600
4456,14/03/2022 00:00:00,,2,1,428,,1,71,1,10601
4457,14/03/2022 00:00:00,,2,1,428,,2,71,1,10602
4458,14/03/2022 00:00:00,,2,1,428,,1,71,1,10603
4459,14/03/2022 00:00:00,,2,1,428,,2,71,1,10604
4460,14/03/2022 00:00:00,,2,1,428,,1,71,1,10605
4461,14/03/2022 00:00:00,,2,1,428,,2,71,1,10606
4464,15/03/2022 00:00:00,,0,2,0,,1,71,1,0
4465,15/03/2022 00:00:00,"Primeras (4466)",9,2,0,,2,71,1,0
4466,15/03/2022 00:00:00,"Segundas (4465)",9,1,0,,1,71,1,0
4467,15/03/2022 00:00:00,,0,2,0,,1,71,1,0
4469,15/03/2022 00:00:00,,0,1,0,,2,71,1,0
4470,15/03/2022 00:00:00,,0,1,0,,2,71,1,0
4471,14/03/2022 00:00:00,,5,2,0,,1,71,1,0
4472,16/03/2022 00:00:00,,2,1,431,,1,71,1,10608
4473,16/03/2022 00:00:00,,2,1,431,,2,71,1,10609
4476,16/03/2022 00:00:00,,2,1,251,,1,71,1,10611
4477,16/03/2022 00:00:00,,2,1,251,,2,71,1,10612
4478,17/03/2022 00:00:00,,2,1,404,,1,71,1,10614
4479,17/03/2022 00:00:00,,2,1,404,,2,71,1,10615
4481,18/03/2022 00:00:00,,0,1,0,,1,71,1,0
4482,18/03/2022 00:00:00,,0,1,0,,2,71,1,0
4483,18/03/2022 00:00:00,,2,1,251,,1,71,1,10617
4484,18/03/2022 00:00:00,,2,1,251,,2,71,1,10618
4485,19/03/2022 00:00:00,,2,1,428,,1,71,1,10619
4486,18/03/2022 00:00:00,,2,1,16,,1,71,1,10621
4487,18/03/2022 00:00:00,,2,1,16,,2,71,1,10622
4488,18/03/2022 00:00:00,,2,1,158,,1,71,1,10623
4489,22/03/2022 00:00:00,,0,1,0,,1,71,1,0
4490,23/03/2022 00:00:00,,2,1,428,,1,71,1,10624
4491,23/03/2022 00:00:00,,2,1,431,,1,71,1,10626
4492,23/03/2022 00:00:00,,11,2,0,,1,71,1,0
4493,23/03/2022 00:00:00,,2,1,251,,1,71,1,10627
4494,23/03/2022 00:00:00,,2,1,251,,2,71,1,10628
4495,23/03/2022 00:00:00,,2,1,251,,1,71,1,10629
4496,23/03/2022 00:00:00,,2,1,404,,1,71,1,10631
4497,23/03/2022 00:00:00,,2,1,404,,2,71,1,10632
4498,24/03/2022 00:00:00,,2,1,236,,1,71,1,10633
4499,24/03/2022 00:00:00,,2,1,236,,2,71,1,10634
4500,23/03/2022 00:00:00,,2,1,236,,1,71,1,10636
4501,23/03/2022 00:00:00,,2,1,236,,2,71,1,10637
4502,23/03/2022 00:00:00,,2,1,236,,1,71,1,10641
4503,23/03/2022 00:00:00,,2,1,236,,2,71,1,10642
4504,23/03/2022 00:00:00,,2,1,236,,1,71,1,10638
4505,23/03/2022 00:00:00,,2,1,236,,2,71,1,10639
4506,25/03/2022 00:00:00,"Segundas (4507)",9,2,0,,1,71,1,0
4507,25/03/2022 00:00:00,"Primeras (4506)",9,1,0,,2,71,1,0
4508,25/03/2022 00:00:00,,7,2,0,,1,71,1,0
4509,25/03/2022 00:00:00,,12,1,0,,1,71,1,0
4510,23/03/2022 00:00:00,,2,1,236,,1,71,1,10651
4511,24/03/2022 00:00:00,,2,1,16,,1,71,1,10647
4512,24/03/2022 00:00:00,,2,1,16,,2,71,1,10648
4513,25/03/2022 00:00:00,"Segundas (4514)",9,2,0,,1,71,1,0
4514,25/03/2022 00:00:00,"Primeras (4513)",9,1,0,,2,71,1,0
4515,25/03/2022 00:00:00,,0,2,0,,1,71,1,0
4516,25/03/2022 00:00:00,,2,1,428,,1,71,1,10652
4517,28/03/2022 00:00:00,,2,1,251,,1,71,1,10653
4518,28/03/2022 00:00:00,,2,1,251,,2,71,1,10654
4519,28/03/2022 00:00:00,,2,1,251,,1,71,1,10655
4520,28/03/2022 00:00:00,,2,1,251,,2,71,1,10656
4521,28/03/2022 00:00:00,,2,1,251,,1,71,1,10658
4522,28/03/2022 00:00:00,,0,2,0,,1,71,1,0
4523,28/03/2022 00:00:00,,0,2,0,,1,71,1,0
4524,28/03/2022 00:00:00,,5,2,0,,1,71,1,0
4525,28/03/2022 00:00:00,"Segundas (4526)",9,2,0,,1,71,1,0
4526,28/03/2022 00:00:00,"Primeras (4525)",9,1,0,,2,71,1,0
4527,28/03/2022 00:00:00,,7,2,0,,1,71,1,0
4528,28/03/2022 00:00:00,,7,2,0,,1,71,1,0
4529,29/03/2022 00:00:00,,7,2,0,,2,71,1,0
4530,28/03/2022 00:00:00,,2,1,16,,1,71,1,10660
4531,28/03/2022 00:00:00,,2,1,16,,2,71,1,10661
4532,28/03/2022 00:00:00,,2,1,16,,1,71,1,10662
4533,29/03/2022 00:00:00,,2,1,16,,1,71,1,0
4534,29/03/2022 00:00:00,,2,1,0,,2,71,1,0
4535,29/03/2022 00:00:00,"Segundas (4536)",9,2,0,,1,71,1,0
4536,29/03/2022 00:00:00,"Primeras (4535)",9,1,0,,2,71,1,0
4537,29/03/2022 00:00:00,"Segundas (4538)",9,2,0,,1,71,1,0
4538,29/03/2022 00:00:00,"Primeras (4537)",9,1,0,,2,71,1,0
4539,29/03/2022 00:00:00,,7,2,0,,1,71,1,0
4540,29/03/2022 00:00:00,,0,2,0,,1,71,1,0
4541,29/03/2022 00:00:00,,2,1,431,,1,71,1,10664
4542,29/03/2022 00:00:00,,2,1,431,,2,71,1,10665
4543,30/03/2022 00:00:00,,2,1,428,,1,71,1,10667
4544,29/03/2022 00:00:00,,5,2,0,,1,71,1,0
4545,30/03/2022 00:00:00,,7,2,0,,2,71,1,0
4546,30/03/2022 00:00:00,,0,2,0,,1,71,1,0
4547,31/03/2022 00:00:00,,2,1,251,,1,71,1,10674
4548,31/03/2022 00:00:00,,2,1,251,,2,71,1,10675
4549,30/03/2022 00:00:00,,2,1,16,,1,71,1,10668
4550,30/03/2022 00:00:00,,2,1,16,,2,71,1,10669
4551,30/03/2022 00:00:00,,2,1,16,,1,71,1,0
4552,30/03/2022 00:00:00,,2,1,16,,2,71,1,0
4553,01/04/2022 00:00:00,,7,2,0,,1,71,1,0
4554,01/04/2022 00:00:00,"Segundas (4555)",9,2,0,,1,71,1,0
4555,01/04/2022 00:00:00,"Primeras (4554)",9,1,0,,2,71,1,0
4556,01/04/2022 00:00:00,,7,2,0,,1,71,1,0
4557,01/04/2022 00:00:00,,0,2,0,,1,71,1,0
4558,01/04/2022 00:00:00,"Segundas (4559)",9,2,0,,1,71,1,0
4559,01/04/2022 00:00:00,"Primeras (4558)",9,1,0,,2,71,1,0
4560,31/03/2022 00:00:00,,5,2,0,,1,71,1,0
4561,01/04/2022 00:00:00,,7,2,0,,1,71,1,0
4562,01/04/2022 00:00:00,,19,1,0,,1,71,1,0
4563,31/03/2022 00:00:00,,2,1,16,,1,71,1,10676
4564,31/03/2022 00:00:00,,2,1,16,,2,71,1,10677
4565,04/01/2022 00:00:00,,2,1,187,,1,71,1,10682
4566,04/01/2022 00:00:00,,2,1,187,,2,71,1,10683
4567,04/04/2022 00:00:00,"Segundas (4568)",9,2,0,,1,71,1,0
4568,04/04/2022 00:00:00,"Primeras (4567)",9,1,0,,2,71,1,0
4569,04/04/2022 00:00:00,,7,2,0,,1,71,1,0
4570,24/03/2022 00:00:00,,2,1,16,,1,71,1,10644
4571,24/03/2022 00:00:00,,2,1,16,,2,71,1,10645
4572,04/04/2022 00:00:00,"Primeras (4573)",9,2,0,,2,71,1,0
4573,04/04/2022 00:00:00,"Segundas (4572)",9,1,0,,1,71,1,0
4574,04/04/2022 00:00:00,,7,2,0,,2,71,1,0
4575,01/04/2022 00:00:00,,5,2,0,,1,71,1,0
4576,04/01/2022 00:00:00,,2,1,16,,1,71,1,10679
4577,04/01/2022 00:00:00,,2,1,16,,2,71,1,10680
4578,04/04/2022 00:00:00,"Primeras (4579)",9,2,0,,2,71,1,0
4579,04/04/2022 00:00:00,"Segundas (4578)",9,1,0,,1,71,1,0
4580,04/04/2022 00:00:00,,7,2,0,,2,71,1,0
4581,04/04/2022 00:00:00,,0,2,0,,2,71,1,0
4582,04/04/2022 00:00:00,,0,1,0,,2,71,1,0
4583,04/04/2022 00:00:00,"Segundas (4584)",9,2,0,,1,71,1,0
4584,04/04/2022 00:00:00,"Primeras (4583)",9,1,0,,2,71,1,0
4585,04/04/2022 00:00:00,,7,2,0,,1,71,1,0
4586,04/04/2022 00:00:00,,0,2,0,,1,71,1,0
4587,04/04/2022 00:00:00,,2,1,428,,1,71,1,10684
4588,04/04/2022 00:00:00,,2,1,428,,2,71,1,10685
4589,04/04/2022 00:00:00,,2,1,428,,1,71,1,10686
4590,04/04/2022 00:00:00,,2,1,251,,1,71,1,10687
4591,04/04/2022 00:00:00,,2,1,251,,1,71,1,10688
4592,04/04/2022 00:00:00,,2,1,251,,2,71,1,10689
4593,05/04/2022 00:00:00,,7,2,0,,1,71,1,0
4594,05/04/2022 00:00:00,,0,2,0,,2,71,1,0
4595,05/04/2022 00:00:00,"Segundas (4596)",9,2,0,,1,71,1,0
4596,05/04/2022 00:00:00,"Primeras (4595)",9,1,0,,2,71,1,0
4597,05/04/2022 00:00:00,,7,2,0,,1,71,1,0
4598,05/04/2022 00:00:00,"Segundas (4599)",9,2,0,,1,71,1,0
4599,05/04/2022 00:00:00,"Primeras (4598)",9,1,0,,2,71,1,0
4600,05/04/2022 00:00:00,,0,2,0,,1,71,1,0
4601,05/04/2022 00:00:00,,5,2,0,,1,71,1,0
4602,05/04/2022 00:00:00,"Segundas (4603)",9,2,0,,1,71,1,0
4603,05/04/2022 00:00:00,"Primeras (4602)",9,1,0,,2,71,1,0
4604,05/04/2022 00:00:00,,0,1,0,,1,71,1,0
4605,04/05/2022 00:00:00,,2,1,158,,1,71,1,10690
4606,04/05/2022 00:00:00,,2,1,251,,1,71,1,10691
4607,06/04/2022 00:00:00,"Segundas (4608)",9,2,0,,1,71,1,0
4608,06/04/2022 00:00:00,"Primeras (4607)",9,1,0,,2,71,1,0
4609,06/04/2022 00:00:00,,7,2,0,,1,71,1,0
4610,04/06/2022 00:00:00,,2,1,431,,1,71,1,10692
4611,04/06/2022 00:00:00,,2,1,431,,2,71,1,10693
4612,06/04/2022 00:00:00,,7,2,0,,1,71,1,0
4613,04/04/2022 00:00:00,,2,1,428,,1,71,1,10694
4614,06/04/2022 00:00:00,,7,2,0,,1,71,1,0
4615,07/04/2022 00:00:00,,0,2,0,,1,71,1,0
4616,07/04/2022 00:00:00,,7,2,0,,1,71,1,0
4617,08/04/2022 00:00:00,,0,1,0,,1,71,1,0
4618,04/08/2022 00:00:00,,2,1,251,,1,71,1,10695
4619,04/08/2022 00:00:00,,2,1,251,,2,71,1,10696
4620,04/08/2022 00:00:00,,2,1,251,,1,71,1,10697
4621,04/08/2022 00:00:00,,2,1,251,,2,71,1,10698
4622,08/04/2022 00:00:00,,5,2,0,,1,71,1,0
4623,11/04/2022 00:00:00,"Segundas (4624)",9,2,0,,1,71,1,0
4624,11/04/2022 00:00:00,"Primeras (4623)",9,1,0,,2,71,1,0
4625,11/04/2022 00:00:00,,0,2,0,,1,71,1,0
4626,11/04/2022 00:00:00,,0,1,0,,1,71,1,0
4629,11/04/2022 00:00:00,"Segundas (4630)",9,2,0,,1,71,1,0
4630,11/04/2022 00:00:00,"Primeras (4629)",9,1,0,,2,71,1,0
4631,11/04/2022 00:00:00,,0,2,0,,1,71,1,0
4632,11/04/2022 00:00:00,"Segundas (4633)",9,2,0,,1,71,1,0
4633,11/04/2022 00:00:00,"Primeras (4632)",9,1,0,,2,71,1,0
4634,11/04/2022 00:00:00,,0,2,0,,1,71,1,0
4635,11/04/2022 00:00:00,,7,2,0,,1,71,1,0
4636,04/12/2022 00:00:00,,2,1,251,,1,71,1,10699
