"IdOrdenesHab","IdOrdenes","IdHabilitacion","CantHabOrd","PrecioHabOrd"
10297,1964,1,1.00,0.14
10298,1964,93,1.00,0.13
10299,1964,16,0.48,1.12
10300,1965,258,1.00,0.25
10301,1965,62,1.00,0.05
10302,1965,1,1.00,0.14
10303,1965,93,1.00,0.13
10304,1965,235,1.00,1.24
10305,1965,212,0.46,0.47
10306,1966,258,1.00,0.25
10307,1966,62,1.00,0.05
10308,1966,1,1.00,0.14
10309,1966,93,1.00,0.13
10310,1966,235,1.00,1.24
10311,1966,212,0.46,0.47
10312,1967,258,1.00,0.25
10313,1967,62,1.00,0.05
10314,1967,1,1.00,0.14
10315,1967,93,1.00,0.13
10316,1968,258,1.00,0.25
10317,1968,62,1.00,0.05
10318,1968,1,1.00,0.14
10319,1968,93,1.00,0.13
10320,1968,16,0.48,1.12
10321,1969,258,1.00,0.25
10322,1969,62,1.00,0.05
10323,1969,1,1.00,0.14
10324,1969,93,1.00,0.13
10325,1969,16,0.48,1.12
10326,1970,1,1.00,0.15
10327,1971,1,1.00,0.14
10328,1972,1,1.00,0.14
10329,1973,287,0.84,2.78
10330,1973,295,1.40,2.60
10331,1973,304,2.00,0.13
10332,1973,48,3.00,5.35
10333,1973,1,1.00,0.15
10334,1973,258,1.00,0.29
10335,1973,62,1.00,0.05
10336,1973,93,1.00,0.13
10337,1974,258,1.00,0.29
10338,1974,1,1.00,0.15
10339,1974,93,1.00,0.13
10340,1975,258,1.00,0.29
10341,1975,1,1.00,0.14
10342,1975,93,1.00,0.13
10343,1979,258,1.00,0.29
10344,1979,1,1.00,0.15
10345,1979,93,1.00,0.13
10346,1979,14,0.50,1.68
10347,1979,48,2.00,3.44
10348,1980,258,1.00,0.29
10349,1980,1,1.00,0.14
10350,1980,93,1.00,0.13
10351,1980,14,0.62,1.68
10352,1980,48,2.00,3.44
10353,1981,261,1.00,0.75
10354,1981,62,1.00,0.27
10355,1981,16,0.44,1.05
10356,1982,258,1.00,0.29
10357,1982,1,1.00,0.15
10358,1982,93,1.00,0.13
10359,1982,260,1.00,1.33
10360,1982,307,0.50,0.59
10361,1983,258,1.00,0.29
10362,1983,1,1.00,0.14
10363,1983,93,1.00,0.13
10364,1983,260,1.00,1.33
10365,1983,307,0.50,0.59
10366,1984,258,1.00,0.29
10367,1984,1,1.00,0.14
10368,1984,93,1.00,0.13
10369,1984,260,1.00,1.33
10370,1984,307,0.50,0.59
10371,1985,258,1.00,0.29
10372,1985,1,1.00,0.14
10373,1985,93,1.00,0.13
10374,1985,260,1.00,1.33
10375,1985,307,0.50,0.59
10376,1986,258,1.00,0.29
10377,1986,1,1.00,0.15
10378,1986,93,1.00,0.13
10379,1986,260,1.00,1.33
10380,1986,212,0.63,0.26
10381,1987,258,1.00,0.29
10382,1987,1,1.00,0.14
10383,1987,93,1.00,0.13
10384,1987,260,1.00,1.33
10385,1987,212,0.63,0.26
10386,1988,258,1.00,0.29
10387,1988,1,1.00,0.14
10388,1988,93,1.00,0.13
10389,1988,260,1.00,1.33
10390,1988,212,0.63,0.26
10391,1989,258,1.00,29.00
10392,1989,1,1.00,0.14
10393,1989,93,1.00,0.13
10394,1989,260,1.00,1.33
10395,1989,212,0.63,0.26
10396,1990,258,1.00,0.29
10397,1990,1,1.00,0.15
10398,1990,93,1.00,0.13
10399,1990,260,1.00,1.33
10400,1991,258,1.00,0.29
10401,1991,1,1.00,0.14
10402,1991,93,1.00,0.13
10403,1991,260,1.00,1.33
10404,1992,258,1.00,0.29
10405,1992,1,1.00,0.14
10406,1992,93,1.00,0.13
10407,1992,260,1.00,1.33
10408,1993,258,1.00,0.29
10409,1993,1,1.00,0.14
10410,1993,93,1.00,0.13
10411,1993,260,1.00,1.33
10412,1994,231,0.00,0.00
10413,1994,258,1.00,0.29
10414,1994,1,1.00,0.14
10415,1994,93,1.00,0.13
10416,1994,260,1.00,1.33
10417,1995,258,1.00,0.29
10418,1995,1,1.00,0.14
10419,1995,93,1.00,0.13
10420,1995,260,1.00,1.33
10421,1996,258,1.00,0.29
10422,1996,1,1.00,0.15
10423,1996,93,1.00,0.13
10424,1996,260,1.00,1.33
10425,1996,14,0.62,1.68
10426,2367,15,1.26,2.50
10427,2363,309,,0.00
10428,2367,312,1.00,0.16
10429,2367,18,1.35,3.00
10430,2367,253,1.00,0.16
10431,2367,216,1.00,0.16
10432,2367,314,2.00,0.06
10433,2367,316,1.00,0.16
10434,2316,314,2.00,0.06
10435,2316,316,1.00,0.16
10436,2316,253,1.00,0.16
10437,2316,317,1.00,0.16
10438,2316,312,1.00,0.16
10439,2316,318,1.00,0.16
10440,2539,210,0.00,0.00
10441,2567,242,950.00,2.50
10442,2567,272,1400.00,3.10
10443,2567,320,2150.00,0.35
10444,2567,299,1063.00,0.29
10445,2567,259,1063.00,0.11
10446,2584,323,1.00,0.29
10447,2584,1,1.00,0.12
10448,2584,328,1.00,0.16
10449,2584,326,1.00,0.26
10450,2584,220,0.55,1.28
10451,2584,70,0.25,1.90
10453,2584,338,1.00,0.06
10454,2585,323,1.00,0.29
10455,2585,1,1.00,0.12
10456,2585,328,1.00,0.16
10457,2585,326,1.00,0.26
10458,2585,220,0.55,1.28
10460,2585,338,1.00,0.06
10461,2585,70,0.25,1.90
10462,2586,323,1.00,0.29
10463,2586,1,1.00,0.12
10464,2586,328,1.00,0.16
10465,2586,326,1.00,0.26
10466,2586,220,0.55,1.28
10467,2586,70,0.25,1.90
10468,2586,338,1.00,0.06
10469,2590,294,1.00,0.15
10470,2590,339,1.00,0.05
10478,2590,1,1.00,0.12
10479,2590,174,1.00,0.20
10480,2588,323,1.00,0.29
10481,2588,1,1.00,0.12
10482,2588,328,1.00,0.16
10483,2588,326,1.00,0.26
10484,2588,220,0.55,1.28
10485,2588,70,0.25,1.90
10486,2588,338,1.00,0.06
10487,2590,11,1.00,0.73
10488,2590,340,1.00,0.04
10489,2590,341,1.00,0.05
10490,2587,323,1.00,0.29
10491,2587,1,1.00,0.12
10492,2587,328,1.00,0.16
10493,2587,326,1.00,0.26
10494,2587,220,0.55,1.28
10495,2587,70,0.25,1.90
10496,2587,338,1.00,0.06
10497,2591,294,1.00,0.15
10498,2591,339,1.00,0.05
10499,2591,1,1.00,0.12
10500,2591,174,1.00,0.20
10501,2591,11,1.00,0.73
10502,2591,340,1.00,0.04
10503,2591,341,1.00,0.05
10504,2592,294,1.00,0.15
10505,2592,339,1.00,0.05
10506,2592,1,1.00,0.12
10507,2592,174,1.00,0.20
10508,2592,11,1.00,0.73
10509,2592,340,1.00,0.04
10510,2592,341,1.00,0.05
10512,2593,1,1.00,0.12
10513,2593,15,0.73,1.98
10514,2593,253,1.00,0.16
10515,2593,339,1.00,0.05
10516,2594,1,1.00,0.12
10517,2594,253,1.00,0.16
10518,2594,339,1.00,0.05
10519,2594,41,1.00,5.32
10520,2595,1,1.00,0.12
10521,2595,15,0.79,1.98
10522,2595,253,1.00,0.16
10523,2595,339,1.00,0.05
10524,2596,1,1.00,0.12
10525,2596,253,1.00,0.16
10526,2596,339,0.00,0.05
10527,2596,43,1.00,5.89
10528,2597,261,1.00,0.68
10529,2597,339,1.00,0.05
10530,2597,41,1.00,5.32
10531,2597,253,1.00,0.52
10532,2597,342,1.00,1.17
10533,2598,261,1.00,0.69
10534,2598,339,1.00,5.00
10535,2598,342,1.00,1.17
10536,2598,319,0.63,0.41
10537,2598,253,0.10,0.52
10538,2599,261,1.00,0.69
10539,2599,339,1.00,0.05
10540,2599,342,1.00,1.17
10541,2599,319,0.57,0.41
10542,2599,253,1.00,0.52
10543,2600,329,1.00,0.25
10544,2600,334,1.00,0.11
10545,2600,1,1.00,0.12
10546,2600,328,1.00,0.16
10547,2600,15,0.78,1.98
10548,2600,18,1.35,3.00
10549,2600,320,2.00,0.35
10550,2600,338,1.00,0.13
10551,2601,329,1.00,0.25
10552,2601,334,1.00,0.11
10553,2601,1,1.00,0.12
10554,2601,328,1.00,0.16
10555,2601,15,0.78,1.98
10556,2601,18,1.35,3.00
10557,2601,320,2.00,0.35
10558,2601,338,1.00,0.13
10559,2605,323,1.00,0.29
10560,2605,1,1.00,0.12
10561,2605,328,1.00,0.16
10562,2605,326,1.00,0.26
10563,2605,220,0.55,1.41
10564,2605,70,0.25,1.90
10565,2605,338,1.00,0.06
10573,2606,323,1.00,0.29
10574,2606,1,1.00,0.12
10575,2606,328,1.00,0.16
10576,2606,326,1.00,0.26
10577,2606,220,0.55,1.41
10578,2606,70,0.25,1.90
10579,2606,338,1.00,0.06
10580,2607,323,1.00,0.29
10581,2607,1,1.00,0.12
10582,2607,328,1.00,0.16
10583,2607,326,1.00,0.26
10584,2607,220,0.55,1.41
10585,2607,70,0.25,1.90
10586,2607,338,1.00,0.06
10587,2608,323,1.00,0.29
10588,2608,1,1.00,0.12
10589,2608,328,1.00,0.16
10590,2608,326,1.00,0.26
10591,2608,220,0.55,1.41
10592,2608,70,0.25,1.90
10593,2608,338,1.00,0.06
10594,2609,323,1.00,0.29
10595,2609,1,1.00,0.12
10596,2609,328,1.00,0.16
10597,2609,326,1.00,0.26
10598,2609,220,0.55,1.41
10599,2609,70,0.25,1.90
10600,2609,338,1.00,0.06
10601,2610,323,1.00,0.29
10602,2610,1,1.00,0.12
10603,2610,328,1.00,0.16
10604,2610,326,1.00,0.26
10605,2610,220,0.55,1.41
10606,2610,70,0.25,1.90
10607,2610,338,1.00,0.06
10608,2611,329,1.00,0.25
10609,2611,334,1.00,0.11
10610,2611,1,1.00,0.12
10611,2611,328,1.00,0.16
10612,2611,15,0.78,1.98
10613,2611,18,1.35,3.00
10614,2611,320,2.00,0.35
10615,2611,338,1.00,0.13
10616,2612,329,1.00,0.25
10617,2612,334,1.00,0.11
10618,2612,1,1.00,0.12
10619,2612,328,1.00,0.16
10620,2612,15,0.78,1.98
10621,2612,18,1.35,3.00
10622,2612,320,2.00,0.35
10623,2612,338,1.00,0.13
10624,2615,294,1.00,0.15
10625,2615,339,1.00,0.04
10626,2615,1,1.00,0.12
10627,2615,174,1.00,0.20
10628,2615,335,1.00,0.68
10629,2615,340,1.00,0.04
10630,2615,219,1.00,0.77
10631,2615,252,1.00,0.05
10632,2615,341,1.00,0.08
10633,2616,294,1.00,0.15
10634,2616,339,1.00,0.05
10635,2616,1,1.00,0.12
10636,2616,174,1.00,0.20
10637,2616,335,1.00,0.68
10638,2616,340,1.00,0.04
10639,2616,219,1.00,0.77
10640,2616,252,1.00,0.05
10641,2616,341,1.00,0.08
10642,2617,294,1.00,0.15
10643,2617,339,1.00,0.04
10644,2617,1,1.00,0.12
10645,2617,174,1.00,0.20
10646,2617,335,1.00,0.68
10647,2617,340,1.00,0.04
10649,2617,252,1.00,0.05
10650,2617,341,1.00,0.08
10651,2618,294,1.00,0.15
10652,2618,339,1.00,0.04
10653,2618,1,1.00,0.12
10654,2618,174,1.00,0.20
10655,2618,335,1.00,0.68
10656,2618,340,1.00,0.04
10657,2618,219,1.00,0.77
10658,2618,252,1.00,0.05
10659,2618,341,1.00,0.08
10660,2619,294,1.00,0.15
10661,2619,339,1.00,0.04
10662,2619,1,1.00,0.12
10663,2619,174,1.00,0.20
10664,2619,335,1.00,0.68
10665,2619,340,1.00,0.04
10667,2619,252,1.00,0.05
10668,2619,341,1.00,0.08
10669,2620,294,1.00,0.15
10670,2620,339,1.00,0.04
10671,2620,1,1.00,0.12
10672,2620,174,1.00,0.20
10673,2620,340,1.00,0.04
10675,2620,252,1.00,0.05
10676,2620,341,1.00,0.08
10677,2621,294,1.00,0.15
10678,2621,339,1.00,0.04
10679,2621,1,1.00,0.12
10680,2621,174,1.00,0.20
10681,2621,340,1.00,0.04
10682,2621,219,1.00,0.77
10683,2621,252,1.00,0.05
10684,2621,341,1.00,0.08
10685,2620,220,0.48,1.41
10686,2620,335,1.00,1.45
10687,2621,220,0.48,1.41
10688,2621,8,1.00,1.45
10689,2622,1,4.00,0.12
10690,2622,16,0.44,1.16
10691,2622,37,1.00,4.45
10692,2623,229,0.58,2.06
10693,2623,70,1.10,1.90
10694,2589,323,1.00,0.29
10695,2589,1,1.00,0.12
10696,2589,328,1.00,0.16
10697,2589,326,1.00,0.26
10698,2589,220,0.55,1.28
10699,2589,70,0.25,1.90
10700,2589,338,1.00,0.06
10701,2624,294,1.00,0.15
10702,2624,339,1.00,0.05
10703,2624,1,1.00,0.12
10704,2624,174,1.00,0.20
10705,2624,335,1.00,0.68
10706,2624,340,1.00,0.04
10707,2624,219,1.00,0.77
10708,2624,252,1.00,0.05
10709,2624,341,1.00,0.08
10710,2625,294,1.00,0.15
10711,2625,339,1.00,0.05
10712,2625,1,1.00,0.12
10713,2625,174,1.00,0.20
10714,2625,335,1.00,0.68
10715,2625,340,1.00,0.04
10716,2625,219,1.00,0.77
10717,2625,252,1.00,0.05
10718,2625,341,1.00,0.08
10719,2626,294,1.00,0.15
10720,2626,339,1.00,0.05
10721,2626,1,1.00,0.12
10722,2626,174,1.00,0.20
10723,2626,335,1.00,0.68
10724,2626,340,1.00,0.04
10725,2626,219,1.00,0.77
10726,2626,252,1.00,0.05
10727,2626,341,1.00,0.08
10728,2626,343,2.00,6.00
10729,2627,294,1.00,0.15
10730,2627,339,1.00,0.05
10731,2627,1,1.00,0.12
10732,2627,174,1.00,0.20
10733,2627,335,1.00,0.68
10734,2627,340,1.00,0.04
10735,2627,219,1.00,0.77
10736,2627,252,1.00,0.05
10737,2627,341,1.00,0.08
10738,2628,294,1.00,0.15
10739,2628,339,1.00,0.05
10740,2628,1,1.00,0.12
10741,2628,174,1.00,0.20
10742,2628,335,1.00,0.68
10743,2628,340,1.00,0.04
10744,2628,219,1.00,0.77
10745,2628,252,1.00,0.05
10746,2628,341,1.00,0.08
10747,2629,339,1.00,0.05
10748,2629,1,1.00,0.12
10749,2629,174,1.00,0.20
10750,2629,335,1.00,0.68
10751,2629,340,1.00,0.04
10752,2629,219,1.00,0.77
10753,2629,252,1.00,0.05
10754,2629,341,1.00,0.08
10755,2629,294,1.00,0.15
10756,2630,339,1.00,0.05
10757,2630,1,1.00,0.12
10758,2630,174,1.00,0.20
10759,2630,335,1.00,0.68
10760,2630,340,1.00,0.04
10761,2630,219,1.00,0.77
10762,2630,252,1.00,0.05
10763,2630,341,1.00,0.08
10764,2630,294,1.00,0.15
10765,2631,329,1.00,0.25
10766,2631,334,1.00,0.11
10767,2631,1,1.00,0.12
10768,2631,328,1.00,0.16
10769,2631,237,0.79,1.93
10770,2631,18,1.35,3.00
10771,2631,320,2.00,0.35
10772,2631,338,1.00,0.13
10773,2632,329,1.00,0.25
10774,2632,334,1.00,0.11
10775,2632,1,1.00,0.12
10776,2632,328,1.00,0.16
10777,2632,237,0.79,1.93
10778,2632,18,1.35,3.00
10779,2632,320,2.00,0.35
10780,2632,338,1.00,0.13
10781,2633,15,0.89,2.18
10782,2633,18,1.35,3.00
10783,2633,320,2.00,0.35
10784,2633,344,2.00,3.80
10785,2634,1,4.00,0.12
10786,2634,16,0.44,1.16
10787,2634,37,1.00,4.45
10788,2635,15,0.89,2.18
10789,2635,18,1.35,3.00
10790,2635,320,2.00,0.35
10791,2635,344,2.00,3.80
10792,2636,323,1.00,0.29
10793,2636,1,1.00,0.12
10794,2636,328,1.00,0.16
10795,2636,326,1.00,0.26
10796,2636,220,0.55,1.41
10797,2636,70,0.25,1.90
10798,2636,338,1.00,0.06
10799,2637,323,1.00,0.29
10800,2637,1,1.00,0.12
10801,2637,328,1.00,0.16
10802,2637,326,1.00,0.26
10803,2637,220,0.55,1.41
10804,2637,70,0.25,1.90
10805,2637,338,1.00,0.06
10806,2638,323,1.00,0.29
10807,2638,1,1.00,0.12
10808,2638,328,1.00,0.16
10809,2638,326,1.00,0.26
10810,2638,220,0.55,1.41
10811,2638,70,0.25,1.90
10812,2638,338,1.00,0.06
10813,2639,323,1.00,0.29
10814,2639,1,1.00,0.12
10815,2639,328,1.00,0.16
10816,2639,326,1.00,0.26
10817,2639,220,0.55,1.41
10818,2639,70,0.25,1.90
10819,2639,338,1.00,0.06
10820,2640,323,1.00,0.29
10821,2640,1,1.00,0.12
10822,2640,328,1.00,0.16
10823,2640,326,1.00,0.26
10824,2640,220,0.55,1.41
10825,2640,70,0.25,1.90
10826,2640,338,1.00,0.06
10827,2641,323,1.00,0.29
10828,2641,1,1.00,0.12
10829,2641,328,1.00,0.16
10830,2641,326,1.00,0.26
10831,2641,220,0.55,1.41
10832,2641,70,0.25,1.90
10833,2641,338,1.00,0.06
10834,2642,330,1.00,0.25
10835,2642,334,1.00,0.11
10836,2642,1,1.00,0.12
10837,2642,328,1.00,0.16
10840,2642,345,0.85,2.62
10841,2642,346,1.00,7.00
10842,2642,320,2.00,0.35
10843,2642,338,1.00,0.13
10844,2600,347,1.00,0.16
10845,2601,347,1.00,0.16
10846,2611,347,1.00,0.16
10847,2642,347,1.00,0.16
10848,2643,330,1.00,0.25
10849,2643,334,1.00,0.11
10850,2643,1,1.00,0.12
10851,2643,328,1.00,0.16
10852,2643,345,0.85,2.62
10853,2643,346,1.00,7.00
10854,2643,320,2.00,0.35
10855,2643,338,1.00,0.13
10856,2643,347,1.00,0.16
10857,2645,323,1.00,0.29
10858,2645,1,1.00,0.12
10859,2645,328,1.00,0.16
10860,2645,326,1.00,0.26
10861,2645,220,0.55,1.41
10862,2645,70,0.25,1.90
10863,2645,338,1.00,0.06
10864,2646,323,1.00,0.29
10865,2646,1,1.00,0.12
10866,2646,328,1.00,0.16
10867,2646,326,1.00,0.26
10868,2646,220,0.55,1.41
10869,2646,70,0.25,1.90
10870,2646,338,1.00,0.06
10871,2647,323,1.00,0.29
10872,2647,1,1.00,0.12
10873,2647,328,1.00,0.16
10874,2647,326,1.00,0.26
10875,2647,220,0.55,1.41
10876,2647,70,0.25,1.90
10877,2647,338,1.00,0.06
10878,2648,323,1.00,0.29
10879,2648,1,1.00,0.12
10880,2648,328,1.00,0.16
10881,2648,326,1.00,0.26
10882,2648,220,0.55,1.41
10883,2648,70,0.25,1.90
10884,2648,338,1.00,0.06
10885,2649,323,1.00,0.29
10886,2649,1,1.00,0.12
10887,2649,328,1.00,0.16
10888,2649,326,1.00,0.26
10889,2649,220,0.55,1.41
10890,2649,70,0.25,1.90
10891,2649,338,1.00,0.06
10892,2650,323,1.00,0.29
10893,2650,1,1.00,0.12
10894,2650,328,1.00,0.16
10895,2650,326,1.00,0.26
10896,2650,220,0.55,1.41
10897,2650,70,0.25,1.90
10898,2650,338,1.00,0.06
10899,2651,15,0.89,2.18
10900,2651,18,1.35,3.00
10901,2651,320,2.00,0.35
10902,2651,344,2.00,3.80
10911,2652,1,1.00,0.12
10912,2652,15,0.73,1.98
10913,2652,253,1.00,0.16
10914,2652,339,1.00,0.05
10915,2653,1,1.00,0.12
10916,2653,253,1.00,0.16
10917,2653,339,1.00,0.05
10918,2653,41,1.00,5.32
10919,2654,1,1.00,0.12
10920,2654,253,1.00,0.16
10921,2654,339,0.00,0.05
10922,2654,43,1.00,5.89
10923,2655,1,1.00,0.12
10924,2655,15,0.79,1.98
10925,2655,253,1.00,0.16
10926,2655,339,1.00,0.05
10927,2656,261,1.00,0.69
10928,2656,339,1.00,0.04
10930,2656,342,1.00,1.17
10931,2656,16,0.43,1.16
10932,2656,338,1.00,0.16
10933,2656,254,1.00,0.35
10934,2657,261,1.00,0.69
10935,2657,339,1.00,0.04
10936,2657,342,1.00,1.17
10937,2657,319,0.63,0.41
10938,2657,338,1.00,0.16
10939,2657,254,1.00,0.35
10940,2599,254,1.00,0.35
10941,2598,254,1.00,0.35
10942,2597,254,1.00,0.35
10943,2702,261,1.00,0.69
10944,2702,339,1.00,0.04
10945,2702,342,1.00,1.17
10946,2702,16,0.43,1.16
10947,2702,338,1.00,0.16
10948,2702,254,1.00,0.35
10949,2703,261,1.00,0.69
10950,2703,339,1.00,0.04
10951,2703,342,1.00,1.17
10952,2703,319,0.63,0.41
10953,2703,338,1.00,0.16
10954,2703,254,1.00,0.35
10955,2815,261,1.00,0.69
10956,2815,339,1.00,0.04
10957,2815,342,1.00,1.17
10958,2815,16,0.43,1.16
10959,2815,338,1.00,0.16
10960,2815,254,1.00,0.35
10961,2816,261,1.00,0.69
10962,2816,339,1.00,0.04
10963,2816,342,1.00,1.17
10965,2816,338,1.00,0.16
10966,2816,254,1.00,0.35
10967,2817,261,1.00,0.69
10968,2817,339,1.00,0.04
10969,2817,342,1.00,1.17
10970,2817,16,0.43,1.16
10971,2817,338,1.00,0.16
10972,2817,254,1.00,0.35
10973,2818,261,1.00,0.69
10974,2818,339,1.00,0.04
10975,2818,342,1.00,1.17
10976,2818,338,1.00,0.16
10977,2818,254,1.00,0.35
10978,2819,261,1.00,0.69
10979,2819,339,1.00,0.04
10980,2819,342,1.00,1.17
10981,2819,338,1.00,0.16
10982,2819,254,1.00,0.35
10983,2658,261,1.00,0.69
10984,2658,339,1.00,0.04
10985,2658,342,1.00,1.17
10986,2658,16,0.43,1.16
10987,2658,338,1.00,0.16
10988,2658,254,1.00,0.35
10989,2850,261,1.00,0.69
10990,2850,339,1.00,5.00
10991,2850,342,1.00,1.17
10992,2850,319,0.63,0.41
10993,2850,253,0.10,0.52
10994,2850,254,1.00,0.35
10995,2851,261,1.00,0.68
10996,2851,339,1.00,0.05
10997,2851,41,1.00,5.32
10998,2851,253,1.00,0.52
10999,2851,342,1.00,1.17
11000,2851,254,1.00,0.35
11001,2853,261,1.00,0.69
11002,2853,339,1.00,0.04
11003,2853,342,1.00,1.17
11004,2853,319,0.63,0.41
11005,2853,338,1.00,0.16
11006,2853,254,1.00,0.35
11007,2854,261,1.00,0.69
11008,2854,339,1.00,0.04
11009,2854,342,1.00,1.17
11010,2854,16,0.43,1.16
11011,2854,338,1.00,0.16
11012,2854,254,1.00,0.35
11013,2659,294,1.00,0.15
11014,2659,339,1.00,0.05
11015,2659,1,1.00,0.12
11016,2659,174,1.00,0.20
11017,2659,11,1.00,0.73
11018,2659,340,1.00,0.04
11019,2659,341,1.00,0.05
11020,2660,294,1.00,0.15
11021,2660,339,1.00,0.05
11022,2660,1,1.00,0.12
11023,2660,174,1.00,0.20
11024,2660,11,1.00,0.73
11025,2660,340,1.00,0.04
11026,2660,341,1.00,0.05
11027,2662,294,1.00,0.15
11028,2662,339,1.00,0.05
11029,2662,1,1.00,0.12
11030,2662,174,1.00,0.20
11031,2662,8,1.00,1.45
11032,2662,340,1.00,0.04
11033,2662,341,1.00,0.05
11034,2661,294,1.00,0.15
11035,2661,339,1.00,0.05
11036,2661,1,1.00,0.12
11037,2661,174,1.00,0.20
11038,2661,11,1.00,0.73
11039,2661,340,1.00,0.04
11040,2661,341,1.00,0.05
11041,2662,229,0.58,2.06
11043,2662,295,1.00,3.00
11044,2663,294,1.00,0.15
11045,2663,339,1.00,0.05
11046,2663,1,1.00,0.12
11047,2663,174,1.00,0.20
11048,2663,8,1.00,1.45
11049,2663,340,1.00,0.04
11050,2663,341,1.00,0.05
11051,2663,229,0.58,2.06
11052,2663,18,1.00,3.00
11053,2663,306,2.00,0.35
11054,2664,294,1.00,0.15
11055,2664,339,1.00,0.05
11056,2664,1,1.00,0.12
11057,2664,174,1.00,0.20
11058,2664,8,1.00,1.45
11059,2664,340,1.00,0.04
11060,2664,341,1.00,0.05
11061,2664,229,0.58,2.06
11062,2664,295,1.00,3.00
11063,2664,349,2.00,0.28
11064,2665,294,1.00,0.15
11065,2665,339,1.00,0.05
11066,2665,1,1.00,0.12
11067,2665,174,1.00,0.20
11068,2665,8,1.00,1.45
11069,2665,340,1.00,0.04
11070,2665,341,1.00,0.05
11071,2665,229,0.58,2.06
11072,2665,18,1.00,3.00
11073,2665,306,2.00,0.35
11074,2666,294,1.00,0.15
11075,2666,339,1.00,0.05
11076,2666,1,1.00,0.12
11077,2666,174,1.00,0.20
11078,2666,11,1.00,0.73
11079,2666,340,1.00,0.04
11080,2666,341,1.00,0.05
11081,2667,294,1.00,0.15
11082,2667,339,1.00,0.05
11083,2667,1,1.00,0.12
11084,2667,174,1.00,0.20
11085,2667,11,1.00,0.73
11086,2667,340,1.00,0.04
11087,2667,341,1.00,0.05
11088,2668,294,1.00,0.15
11089,2668,339,1.00,0.05
11090,2668,1,1.00,0.12
11091,2668,174,1.00,0.20
11092,2668,11,1.00,0.73
11093,2668,340,1.00,0.04
11094,2668,341,1.00,0.05
11095,2669,294,1.00,0.15
11096,2669,339,1.00,0.05
11097,2669,1,1.00,0.12
11098,2669,174,1.00,0.20
11099,2669,8,1.00,1.45
11100,2669,340,1.00,0.04
11101,2669,341,1.00,0.05
11102,2669,15,0.68,2.18
11103,2669,18,1.20,3.00
11105,2670,294,1.00,0.15
11106,2670,339,1.00,0.05
11107,2670,1,1.00,0.12
11108,2670,174,1.00,0.20
11109,2670,8,1.00,1.45
11110,2670,340,1.00,0.04
11111,2670,341,1.00,0.05
11112,2670,16,0.68,1.16
11113,2670,18,1.20,3.00
11114,2671,294,1.00,0.15
11115,2671,339,1.00,0.05
11116,2671,1,1.00,0.12
11117,2671,174,1.00,0.20
11118,2671,8,1.00,1.45
11119,2671,340,1.00,0.04
11120,2671,341,1.00,0.05
11121,2671,229,0.68,2.06
11122,2671,18,1.20,3.00
11123,2672,294,1.00,0.15
11124,2672,339,1.00,0.05
11125,2672,1,1.00,0.12
11126,2672,174,1.00,0.20
11127,2672,11,1.00,0.73
11128,2672,340,1.00,0.04
11129,2672,341,1.00,0.05
11130,2673,294,1.00,0.15
11131,2673,339,1.00,0.05
11132,2673,1,1.00,0.12
11133,2673,174,1.00,0.20
11134,2673,11,1.00,0.73
11135,2673,340,1.00,0.04
11136,2673,341,1.00,0.05
11137,2674,294,1.00,0.15
11138,2674,339,1.00,0.05
11139,2674,1,1.00,0.12
11140,2674,174,1.00,0.20
11141,2674,11,1.00,0.73
11142,2674,340,1.00,0.04
11143,2674,341,1.00,0.05
11144,2675,294,1.00,0.15
11145,2675,339,1.00,0.05
11146,2675,1,1.00,0.12
11147,2675,174,1.00,0.20
11148,2675,11,1.00,0.73
11149,2675,340,1.00,0.04
11150,2675,341,1.00,0.05
11151,2676,294,1.00,0.15
11152,2676,339,1.00,0.05
11153,2676,1,1.00,0.12
11154,2676,174,1.00,0.20
11155,2676,11,1.00,0.73
11156,2676,340,1.00,0.04
11157,2676,341,1.00,0.05
11158,2701,294,1.00,0.15
11159,2701,339,1.00,0.05
11160,2701,1,1.00,0.12
11161,2701,174,1.00,0.20
11162,2701,11,1.00,0.73
11163,2701,340,1.00,0.04
11164,2701,341,1.00,0.05
11165,2701,212,0.59,0.26
11166,2708,294,1.00,0.15
11167,2708,339,1.00,0.05
11168,2708,1,1.00,0.12
11169,2708,174,1.00,0.20
11170,2708,11,1.00,0.73
11171,2708,340,1.00,0.04
11172,2708,341,1.00,0.05
11173,2727,294,1.00,0.15
11174,2727,339,1.00,0.05
11175,2727,1,1.00,0.12
11176,2727,174,1.00,0.20
11178,2727,340,1.00,0.04
11179,2727,341,1.00,0.05
11180,2727,220,0.58,1.41
11182,2727,337,1.00,1.45
11183,2728,294,1.00,0.15
11184,2728,339,1.00,0.05
11185,2728,1,1.00,0.12
11186,2728,174,1.00,0.20
11187,2728,340,1.00,0.04
11188,2728,341,1.00,0.05
11189,2728,220,0.58,1.41
11190,2728,337,1.00,1.45
11191,2733,294,1.00,0.15
11192,2733,339,1.00,0.05
11193,2733,1,1.00,0.12
11194,2733,174,1.00,0.20
11195,2733,340,1.00,0.04
11196,2733,341,1.00,0.05
11198,2733,11,1.00,1.45
11199,2733,37,1.00,2.30
11200,2734,294,1.00,0.15
11201,2734,339,1.00,0.05
11202,2734,1,1.00,0.12
11203,2734,174,1.00,0.20
11204,2734,340,1.00,0.04
11205,2734,341,1.00,0.05
